VIV_SEL,HOGAR,ND_TIPO,BPCOD,R_SEL,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_7,BP1_8,BP1_20,BP1_23,BP1_31,BP1_35_1,BP1_35_2,BP1_35_3,BP1_35_4,BP1_35_5,BP1_35_6,BP1_35_7,BP1_35_8,BP1_35_9,BP1_35_10,BP1_35_11,BP1_35_99,BP1_36,BP1_37,BP1_38,FAC_DEL,DOM,EST,UPM
22,1,1,5,1,10,30,82,3,4,2,1,1,2,7,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1000,0,240,2,336,12306
24,1,1,4,2,11,30,108,3,6,2,2,2,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,800,0,360,2,336,12306
26,1,1,8,1,11,30,145,1,2,2,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,5,8569,381,480,2,336,12306
29,1,1,7,1,2,30,145,1,2,2,1,1,2,9,2,0,0,0,0,0,0,0,1,0,0,0,0,1,3000,8000,240,2,336,12306
30,1,1,4,1,9,30,82,3,1,2,2,1,2,7,2,0,0,0,0,0,0,0,1,0,0,0,0,1,500,0,120,2,336,12306
31,1,1,8,1,12,30,145,1,2,1,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,360,2,336,12306
32,1,1,8,2,5,30,145,2,2,2,1,1,2,5,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,480,2,336,12306
39,1,1,8,1,10,30,145,2,2,1,2,2,2,9,2,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,120,2,336,12306
3,1,1,4,1,4,30,87,3,6,2,2,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,2000,0,696,1,327,12307
4,1,1,9,4,12,30,131,2,1,2,1,1,2,1,2,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,976,1,329,12308
5,1,1,3,4,11,30,131,4,2,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,100000,0,244,1,329,12308
12,1,1,8,1,12,30,71,2,2,1,2,1,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,760,2,331,12310
2,1,1,8,1,5,30,69,2,2,1,2,2,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,5,8569,381,303,2,335,12311
3,1,1,3,2,6,30,69,3,2,2,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,5,8569,381,303,2,335,12311
7,1,1,8,2,5,30,69,2,2,1,2,1,2,9,2,1,0,0,0,0,0,0,0,0,0,0,0,5,8569,381,606,2,335,12311
15,1,1,8,1,3,30,69,2,2,1,2,1,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,606,2,335,12311
15,1,2,8,1,8,30,69,3,3,1,2,1,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,5,8569,381,606,2,335,12311
18,1,1,8,2,11,30,69,2,4,1,2,1,2,6,2,0,0,1,1,0,0,0,0,0,0,0,0,3,0,9,606,2,335,12311
8,1,1,2,1,9,30,205,4,1,2,1,1,2,4,2,0,0,1,0,0,0,0,0,0,1,0,0,1,1500,0,168,2,336,12312
8,1,1,8,1,12,30,205,2,2,1,1,2,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,504,2,336,12312
8,1,2,8,1,12,30,205,2,2,1,2,2,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,504,2,336,12312
10,1,1,8,2,4,30,205,2,2,1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,840,2,336,12312
10,1,2,8,2,8,30,205,3,2,1,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,840,2,336,12312
11,1,1,8,2,9,30,205,1,2,1,1,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,504,2,336,12312
8,1,1,3,1,9,30,105,2,2,2,1,1,1,4,2,1,1,1,1,0,0,0,0,0,0,0,0,1,5000,0,70,2,336,12313
10,1,1,8,1,1,30,105,2,1,2,1,1,2,6,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,0,140,2,336,12313
13,1,1,8,1,12,30,105,3,2,1,2,1,2,4,2,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,70,2,336,12313
13,1,2,8,1,12,30,193,3,1,1,2,1,2,5,2,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,70,2,336,12313
15,1,1,4,1,12,7,89,3,1,2,2,2,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,1,8000,0,70,2,336,12313
20,1,1,4,1,12,30,193,1,1,2,2,1,2,99,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1500,0,70,2,336,12313
1,1,1,8,2,10,30,87,2,2,1,2,1,2,1,2,1,0,1,1,0,0,0,0,0,0,0,0,1,5000,0,596,1,327,12317
3,1,1,4,1,11,30,131,2,6,2,2,2,1,4,1,0,1,1,1,0,0,0,1,1,0,0,0,4,3000,0,3356,1,335,12318
1,1,1,1,1,10,30,141,4,2,1,2,2,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2000,0,440,2,332,12319
1,1,1,3,1,10,30,141,4,2,1,2,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2000,0,440,2,332,12319
1,1,2,1,1,9,30,193,3,1,2,1,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,3000,0,440,2,332,12319
1,1,2,3,1,9,30,141,3,2,2,1,1,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,1,3000,0,440,2,332,12319
7,1,1,3,2,5,30,141,3,2,1,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,4,3000,0,440,2,332,12319
9,1,1,2,2,9,30,141,1,1,2,1,1,2,4,2,0,0,0,1,0,0,0,1,0,0,0,0,1,2000,0,440,2,332,12319
9,1,1,8,2,2,30,141,1,2,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1320,2,332,12319
9,1,2,2,2,1,30,141,3,1,2,1,1,2,4,2,0,1,0,0,0,0,0,1,0,0,0,0,1,2000,0,440,2,332,12319
9,1,2,8,2,4,30,141,1,2,1,1,2,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1320,2,332,12319
9,1,3,8,2,5,30,141,1,2,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1320,2,332,12319
9,1,4,8,2,7,30,141,1,2,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1320,2,332,12319
9,1,5,8,2,9,30,141,1,2,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1320,2,332,12319
13,1,1,9,1,5,30,141,1,2,2,2,1,2,7,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,440,2,332,12319
5,1,1,8,2,2,30,82,1,2,2,1,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1372,2,331,12320
11,1,1,8,2,9,30,82,2,1,2,1,1,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,500000,50000,1372,2,331,12320
11,1,1,9,2,4,30,82,2,1,2,2,1,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,250000,50000,1372,2,331,12320
11,1,2,9,2,6,30,82,2,2,2,2,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1372,2,331,12320
11,1,3,9,2,8,30,82,2,4,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1372,2,331,12320
11,1,4,9,2,11,30,82,2,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1372,2,331,12320
16,1,1,4,2,12,30,108,1,1,2,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1000,5000,1372,2,331,12320
18,1,1,1,1,1,30,82,9,1,2,1,1,2,9,2,0,0,0,1,0,0,0,0,0,0,0,0,1,40000,0,686,2,331,12320
2,1,1,9,1,11,30,128,2,3,2,2,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1858,2,331,12321
6,1,1,9,1,2,30,128,1,1,2,2,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,5,8569,381,929,2,331,12321
6,1,2,9,1,2,30,128,2,1,2,1,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,929,2,331,12321
6,1,3,9,1,3,30,128,1,1,2,1,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,929,2,331,12321
6,2,1,3,2,10,30,128,4,2,1,1,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2000,0,929,2,331,12321
6,2,1,4,2,11,30,128,1,4,2,2,2,2,4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1000,0,1858,2,331,12321
7,1,1,8,1,10,30,128,1,2,1,1,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,5,8569,381,929,2,331,12321
7,1,2,8,1,10,30,128,2,2,1,1,2,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,929,2,331,12321
13,1,1,10,1,12,30,134,2,5,2,1,1,2,9,2,0,0,1,0,0,0,0,0,0,0,0,0,1,30000,5000,1858,2,331,12321
5,1,1,8,2,10,30,87,1,2,1,2,2,2,5,2,0,0,1,1,0,0,0,0,1,0,0,0,3,0,0,951,1,328,12322
1,1,1,2,2,9,30,87,4,1,2,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,3000,0,314,1,329,12323
1,1,1,8,2,2,30,87,2,2,1,1,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,628,1,329,12323
1,1,2,8,2,3,30,87,2,2,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,628,1,329,12323
1,1,3,8,2,4,30,87,2,2,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,628,1,329,12323
5,1,1,3,2,6,30,87,4,2,2,1,1,2,4,2,0,0,1,1,0,0,0,0,0,0,0,0,3,2000,2000,314,1,329,12323
5,1,2,3,2,6,30,87,4,2,2,1,1,2,5,2,0,0,0,1,0,1,1,0,1,0,0,0,3,5000,3500,314,1,329,12323
5,1,1,5,1,2,30,87,3,1,1,2,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,700,0,318,1,327,12324
4,1,1,9,1,3,30,40,4,2,2,1,1,1,4,2,0,1,1,0,0,0,0,0,1,0,0,0,3,8000,0,5740,1,331,12325
4,1,1,3,1,12,30,131,1,2,2,1,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,3,25000,0,250,1,328,12326
4,1,1,6,1,4,30,131,9,4,2,1,1,2,9,2,0,0,0,0,0,0,0,0,0,1,0,0,1,5000,0,250,1,328,12326
2,1,1,3,2,1,30,131,9,2,2,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,10000,0,305,1,326,12327
2,1,2,3,2,6,30,131,1,2,2,1,1,2,7,2,0,0,0,1,0,0,0,0,0,0,0,0,1,500,0,305,1,326,12327
2,1,3,3,2,11,30,131,3,2,2,1,1,2,7,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2000,0,305,1,326,12327
4,1,1,8,1,11,30,91,2,2,2,1,1,2,9,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,738,2,335,12328
6,1,1,2,1,10,30,91,4,1,2,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,5000,0,369,2,335,12328
6,1,2,2,1,8,30,91,4,1,2,1,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3600,0,369,2,335,12328
15,1,1,4,6,7,30,108,1,1,2,1,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1000,0,1107,2,335,12328
3,1,1,8,3,2,30,87,3,2,1,1,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,5,8569,381,750,1,328,12329
2,1,1,8,2,3,30,87,2,8,1,2,1,2,7,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,552,1,328,12330
2,1,2,8,2,10,30,87,2,8,1,2,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,552,1,328,12330
2,1,3,8,2,12,30,87,3,2,1,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,552,1,328,12330
3,1,1,8,1,2,30,87,2,2,1,2,2,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,276,1,328,12330
4,1,1,7,1,7,30,87,1,3,2,1,1,2,4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,3000,0,552,1,328,12330
2,1,1,3,1,1,30,87,9,2,2,1,1,2,7,2,1,1,0,1,0,0,0,0,1,0,0,0,1,35000,50000,307,1,328,12332
3,1,1,2,1,2,30,87,2,1,2,1,1,2,3,2,0,0,0,1,0,0,0,0,1,0,0,0,1,300,0,307,1,328,12332
3,1,2,2,1,8,30,87,3,1,2,1,1,2,6,2,0,0,0,1,0,0,0,0,1,0,0,0,1,300,300,307,1,328,12332
1,1,1,8,1,5,30,40,1,2,1,1,1,2,5,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2838,1,332,12333
2,1,1,8,1,11,30,40,2,2,1,2,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4257,1,332,12333
3,1,1,3,1,1,30,40,3,2,1,1,2,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,15000,0,1419,1,332,12333
3,1,2,3,1,12,30,40,4,2,1,1,2,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,4000,0,1419,1,332,12333
1,1,1,4,1,12,30,131,2,1,2,2,1,2,5,2,0,0,1,0,0,1,0,1,0,0,0,0,3,5000,1500,5667,1,335,12336
1,1,1,8,1,12,30,131,2,3,1,2,2,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,5,8569,381,5667,1,335,12336
4,1,1,4,1,11,30,175,2,1,2,1,2,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2000,0,1889,1,335,12336
5,1,1,3,3,12,30,13,4,2,1,1,2,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1200,0,477,2,332,12337
7,1,1,2,1,4,30,13,4,1,2,1,1,2,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,200,0,477,2,332,12337
7,1,2,2,1,6,30,13,4,1,2,1,1,2,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,200,0,477,2,332,12337
10,1,1,8,2,3,30,13,2,2,1,2,1,2,6,2,0,0,1,1,0,1,0,0,1,0,0,0,3,0,0,954,2,332,12337
10,1,2,8,2,10,30,13,2,3,1,2,1,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,3,150,1000,954,2,332,12337
16,1,1,8,2,7,30,13,1,2,1,2,1,2,9,2,0,0,1,1,0,1,0,0,1,0,0,0,3,1000,2000,954,2,332,12337
10,1,1,8,1,1,30,174,2,1,1,1,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,20000,0,1388,2,331,12338
13,1,1,3,2,3,30,174,4,2,1,1,2,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,15000,0,694,2,331,12338
13,1,1,8,2,7,30,174,2,2,2,1,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,3,60000,25000,1388,2,331,12338
15,1,1,3,1,7,30,193,2,2,2,1,1,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,500,0,694,2,331,12338
15,1,2,3,1,12,30,193,3,2,2,1,1,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,300,0,694,2,331,12338
3,1,1,4,1,3,30,211,3,6,2,1,1,2,5,2,1,0,1,1,0,0,0,1,1,1,0,0,1,4000,0,1150,2,335,12339
3,1,2,4,1,7,30,211,3,6,2,1,1,2,6,2,1,0,0,0,0,0,0,0,1,1,0,0,1,1500,0,1150,2,335,12339
5,1,1,8,1,9,30,158,2,2,1,2,1,2,8,2,0,0,0,0,0,0,0,0,1,0,0,0,5,8569,381,575,2,335,12339
6,1,1,3,1,8,30,158,4,2,1,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,9,0,575,2,335,12339
6,1,1,4,1,12,30,124,3,7,2,1,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,575,2,335,12339
17,1,1,8,1,3,30,158,1,2,1,1,1,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,575,2,335,12339
20,1,1,8,1,10,30,158,2,2,1,2,2,2,99,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,5000,575,2,335,12339
1,1,1,2,2,4,30,87,3,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,8000,0,242,1,329,12340
1,1,1,4,2,4,30,87,3,5,2,9,2,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,10000,0,484,1,329,12340
1,1,1,5,2,5,30,87,1,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,600,0,484,1,329,12340
2,1,1,2,1,3,30,87,4,1,2,1,1,2,7,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3000,0,242,1,329,12340
3,1,1,1,2,1,30,87,4,5,2,1,1,1,4,2,0,1,0,0,0,0,0,1,0,0,0,0,1,100000,0,242,1,329,12340
5,1,1,3,3,2,30,97,1,2,2,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,15000,0,816,2,331,12341
16,1,1,8,1,3,30,97,3,2,1,1,2,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,816,2,331,12341
16,1,2,8,1,6,30,97,2,2,1,1,2,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,816,2,331,12341
16,1,3,8,1,12,30,97,2,2,1,1,2,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,816,2,331,12341
19,1,1,3,1,3,30,80,3,2,2,1,1,1,4,2,0,0,1,1,0,0,0,0,0,0,0,0,1,7500,0,613,2,334,12342
19,1,1,9,1,4,30,80,1,1,2,2,1,1,4,2,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1839,2,334,12342
19,1,1,10,1,10,30,80,4,1,2,2,1,1,4,2,1,0,1,1,0,1,0,0,0,0,0,0,3,0,0,1839,2,334,12342
3,1,1,2,1,12,30,124,2,1,2,1,1,1,4,1,0,0,0,1,0,0,0,1,0,0,0,0,1,20000,0,592,2,334,12343
2,1,1,8,2,8,30,87,1,2,1,1,2,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,921,1,328,12345
2,1,1,8,1,2,30,87,2,2,1,2,1,2,7,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,347,1,328,12346
2,1,2,8,1,4,30,87,3,2,1,1,2,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,347,1,328,12346
15,1,1,2,1,8,30,193,4,1,2,1,1,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1300,0,233,2,330,12347
4,1,1,8,1,9,30,21,1,2,1,2,2,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,730,2,335,12348
7,1,1,2,1,5,30,21,4,1,2,1,1,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,5000,1000,365,2,335,12348
7,1,2,2,1,10,30,21,4,1,2,1,1,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2000,1000,365,2,335,12348
8,1,1,2,3,2,21,114,9,1,2,1,1,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1000,0,365,2,335,12348
8,1,1,4,3,6,21,19,2,1,2,1,1,2,8,2,0,0,0,0,0,0,0,0,1,0,0,0,1,30000,0,1095,2,335,12348
18,1,1,10,3,4,30,21,2,5,2,1,1,2,9,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1460,2,335,12348
25,1,1,4,2,6,30,44,2,1,2,1,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2000,0,730,2,335,12348
33,1,1,10,3,10,30,21,2,1,2,2,1,2,3,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1095,2,335,12348
33,1,2,10,3,12,30,21,3,1,2,1,1,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,1,5000,0,1095,2,335,12348
2,1,1,3,3,4,30,118,3,2,2,1,1,2,4,2,1,0,1,1,0,0,0,0,0,0,0,0,1,6000,0,202,1,329,12350
2,1,1,8,3,8,30,118,3,2,1,2,1,2,4,2,0,0,1,1,0,0,0,0,0,0,0,0,1,5000,0,606,1,329,12350
3,1,1,3,3,11,30,14,3,2,1,1,2,2,6,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1000,0,2025,1,335,12351
5,1,1,8,1,8,30,118,2,2,1,2,2,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,5,8569,381,1400,1,332,12352
2,1,1,8,2,1,30,71,1,2,1,2,1,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,980,1,336,12354
2,1,2,8,2,7,30,71,3,2,1,2,1,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,980,1,336,12354
4,1,1,3,2,9,30,101,4,2,1,2,2,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,10000,0,490,1,336,12354
4,1,1,4,2,5,30,118,3,1,2,2,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3000,0,1960,1,336,12354
4,1,1,10,2,9,30,101,4,1,2,2,1,2,1,2,1,0,1,0,0,0,0,0,1,0,0,0,2,0,500,1960,1,336,12354
4,1,2,4,2,9,30,101,4,1,2,2,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,2000,0,1960,1,336,12354
5,1,1,14,1,11,30,138,3,1,1,1,1,2,4,2,0,0,1,1,0,0,0,1,1,0,0,0,1,4000,0,490,1,336,12354
4,1,1,8,1,10,30,68,2,2,1,2,2,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1791,1,332,12356
4,1,2,8,1,11,30,68,2,2,1,2,2,2,5,2,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1791,1,332,12356
5,1,1,8,2,9,30,68,3,5,1,2,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3582,1,332,12356
1,1,1,3,1,12,30,118,2,2,2,1,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1000,0,412,1,327,12357
3,1,1,8,2,2,30,118,1,2,1,2,2,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2060,1,327,12357
4,1,1,3,2,6,30,118,2,2,2,1,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1000,0,412,1,327,12357
5,1,1,4,2,1,30,44,2,1,2,2,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,250,0,3614,1,334,12358
2,1,1,6,1,3,30,44,9,5,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1500,0,223,1,328,12359
2,1,1,9,1,9,30,44,1,2,2,2,1,2,9,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,223,1,328,12359
2,1,2,9,1,4,30,44,1,2,2,2,1,2,4,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,223,1,328,12359
4,1,1,8,1,10,30,44,9,2,1,2,1,2,7,2,0,0,0,1,0,0,0,0,0,0,0,0,1,70000,0,669,1,328,12359
1,1,1,3,6,6,30,118,4,2,2,1,1,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,1,800,0,268,1,326,12360
4,1,1,3,2,11,30,118,2,2,2,1,1,2,9,2,1,0,1,0,0,0,0,0,0,0,0,0,1,280,0,268,1,326,12360
4,1,1,12,2,12,30,118,3,1,2,2,1,2,7,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,536,1,326,12360
4,1,2,3,2,12,30,118,4,2,1,1,2,2,9,2,1,0,1,0,0,0,0,1,0,0,0,0,1,600,100,268,1,326,12360
1,1,1,1,2,10,30,118,3,1,2,1,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,15000,0,245,1,329,12361
1,1,1,2,2,9,9,999,9,9,2,1,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,1,9,8569,381,245,1,329,12361
2,1,1,6,1,2,30,118,1,4,2,1,1,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9000,0,735,1,329,12361
3,1,1,8,3,8,30,118,1,2,1,2,2,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,735,1,329,12361
5,1,1,2,2,12,30,118,4,1,2,1,1,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,4000,0,245,1,329,12361
5,1,2,2,2,8,30,118,4,1,2,1,1,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1500,0,245,1,329,12361
2,1,1,6,1,3,30,28,2,5,2,1,1,2,9,2,0,0,0,1,0,0,0,0,0,0,0,0,5,8569,381,564,1,328,12363
1,1,1,8,3,9,30,44,1,2,1,2,1,2,1,2,0,0,1,1,0,0,0,0,1,0,0,0,1,1000,0,924,1,327,12365
2,1,1,6,1,8,30,44,9,5,2,1,1,2,7,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1000,0,616,1,327,12365
2,1,1,8,1,11,30,44,2,2,1,1,1,2,8,2,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,616,1,327,12365
1,1,1,8,1,2,30,101,2,2,1,2,2,2,7,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3000,1132,1,335,12366
1,1,2,8,1,10,30,101,2,2,1,1,2,2,7,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1132,1,335,12366
3,1,1,10,4,5,30,118,3,1,2,2,1,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4528,1,335,12366
3,1,2,10,4,10,30,118,4,1,2,1,1,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4528,1,335,12366
2,1,1,6,1,6,30,138,2,5,2,1,1,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8000,0,3212,1,332,12367
2,1,2,6,1,11,30,118,3,5,2,1,1,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3600,0,3212,1,332,12367
5,1,1,5,3,7,30,138,3,1,2,1,1,2,3,2,0,0,1,0,0,0,0,0,0,1,0,0,1,800,0,4818,1,332,12367
5,1,1,6,3,2,30,138,9,5,2,1,1,2,9,2,0,1,1,1,0,0,0,0,0,0,0,0,1,35000,0,4818,1,332,12367
5,1,1,8,3,1,30,138,2,2,1,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,4818,1,332,12367
5,1,2,6,3,11,30,138,9,5,2,1,1,2,9,1,0,1,1,1,0,0,0,0,0,0,0,0,1,12000,0,4818,1,332,12367
5,1,2,8,3,4,30,138,3,2,1,2,1,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,5,8569,381,4818,1,332,12367
5,1,3,8,3,10,30,138,2,2,1,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,5,8569,381,4818,1,332,12367
4,1,1,9,4,1,30,44,3,1,2,2,1,1,4,2,0,1,0,0,0,1,0,0,1,0,0,0,3,0,0,1352,1,328,12368
2,1,1,3,1,9,30,115,3,2,2,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,800,0,2456,1,331,12369
3,1,1,2,3,2,30,115,3,1,2,1,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2000,0,2456,1,331,12369
