VIV_SEL,HOGAR,ND_TIPO,BPCOD,R_SEL,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_7,BP1_8,BP1_20,BP1_23,BP1_31,BP1_35_1,BP1_35_2,BP1_35_3,BP1_35_4,BP1_35_5,BP1_35_6,BP1_35_7,BP1_35_8,BP1_35_9,BP1_35_10,BP1_35_11,BP1_35_99,BP1_36,BP1_37,BP1_38,FAC_DEL,DOM,EST,UPM,CLUSTERS
5,1,1,2,1,2,27,5,4,1,2,1,1,2,6,1,0,0,0,1,0,0,0,0,1,1,0,0,3,280,0,235,2,296,10959,1
6,1,1,4,2,2,27,5,9,6,2,2,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,5000,0,470,2,296,10959,1
6,1,1,7,2,2,27,5,3,2,2,1,1,2,5,2,0,0,0,1,0,0,0,1,0,0,0,0,1,4000,0,470,2,296,10959,1
13,2,1,8,1,3,27,5,1,5,1,1,1,2,1,1,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,470,2,296,10959,1
15,1,1,4,2,10,27,5,2,6,2,1,1,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,3,500,0,470,2,296,10959,1
18,1,1,5,2,3,27,5,4,2,2,1,1,2,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,380,0,705,2,296,10959,1
2,1,1,3,2,12,27,27,3,2,1,1,2,2,7,2,0,1,1,0,0,0,0,1,0,0,0,0,1,4000,600,171,2,298,10960,1
4,1,1,3,1,6,27,27,3,2,2,1,1,2,7,2,1,0,1,0,0,0,0,0,0,0,0,0,1,4000,0,171,2,298,10960,1
7,1,1,3,1,12,27,27,3,2,2,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,10000,0,171,2,298,10960,1
8,1,1,8,2,6,30,39,2,1,1,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,5,8569,381,342,2,298,10960,1
10,1,1,3,2,6,27,27,3,2,2,1,1,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,1,5000,0,171,2,298,10960,1
24,1,1,5,2,7,27,27,4,2,2,1,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,700,0,342,2,298,10960,1
26,1,1,8,1,11,27,27,1,2,1,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,171,2,298,10960,1
2,1,1,3,1,11,27,4,3,2,2,1,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2500,0,213,2,300,10961,1
4,1,1,9,1,7,27,4,2,1,2,2,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,3,20000,500,213,2,300,10961,1
4,1,1,12,1,11,27,4,3,2,2,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,213,2,300,10961,1
4,1,2,9,1,5,27,4,3,1,2,2,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,213,2,300,10961,1
4,1,2,12,1,12,27,4,2,2,2,1,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,213,2,300,10961,1
4,1,3,9,1,9,27,4,3,2,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,2,500,0,213,2,300,10961,1
4,1,4,9,1,8,27,4,2,2,2,1,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,3,50,0,213,2,300,10961,1
4,1,5,9,1,10,27,4,3,2,2,1,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,213,2,300,10961,1
9,1,1,2,1,7,27,4,2,4,2,1,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,8000,0,213,2,300,10961,1
17,1,1,4,2,6,27,4,2,6,2,2,1,2,5,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1500,0,426,2,300,10961,1
19,1,1,2,2,11,27,4,3,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2000,0,213,2,300,10961,1
19,1,1,9,2,7,27,4,2,1,2,1,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,426,2,300,10961,1
20,1,1,4,2,12,27,4,2,1,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,7000,0,426,2,300,10961,1
1,1,1,4,2,5,27,27,1,1,2,2,2,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2000,0,1712,2,296,10962,1
2,1,1,3,1,8,27,27,2,2,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,7000,0,856,2,296,10962,1
3,1,1,4,1,1,27,27,2,1,2,1,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,3000,0,1712,2,296,10962,1
3,1,2,4,1,6,27,27,1,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,500,0,1712,2,296,10962,1
12,1,1,4,1,3,27,27,1,1,2,2,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,500,0,856,2,296,10962,1
14,1,1,3,1,10,27,27,3,2,2,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3000,0,856,2,296,10962,1
18,1,1,3,2,3,27,27,3,2,2,1,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,10000,0,856,2,296,10962,1
18,1,2,3,2,9,27,27,3,2,2,1,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,4000,0,856,2,296,10962,1
18,1,3,3,2,11,27,27,3,2,2,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1000,0,856,2,296,10962,1
20,1,1,2,1,5,27,27,4,1,2,1,1,2,6,2,0,1,0,1,0,0,0,0,0,0,0,0,1,3700,0,856,2,296,10962,1
20,1,2,2,1,11,27,27,4,1,2,1,1,2,6,2,0,1,0,1,0,0,0,0,0,0,0,0,1,5000,0,856,2,296,10962,1
23,1,1,2,1,10,27,27,1,1,2,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1800,0,856,2,296,10962,1
29,1,1,3,2,1,27,27,4,2,2,1,1,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1000,0,856,2,296,10962,1
34,1,1,6,1,10,27,27,2,1,2,1,1,2,4,1,0,1,0,1,0,0,0,1,1,0,0,0,1,11000,0,1712,2,296,10962,1
35,1,1,3,1,11,27,27,3,2,2,1,1,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,500,0,856,2,296,10962,1
7,1,1,4,3,3,27,8,4,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1200,0,534,2,295,10963,1
10,1,1,4,2,4,27,8,1,1,2,2,1,2,7,2,0,1,0,0,0,0,0,1,0,0,0,0,1,2000,0,356,2,295,10963,1
11,1,1,2,1,4,27,8,3,1,2,1,1,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,15000,0,178,2,295,10963,1
11,1,1,8,1,5,27,8,2,2,2,1,1,2,6,2,1,0,0,1,0,0,0,0,0,0,0,0,5,8569,381,356,2,295,10963,1
12,1,1,4,2,11,27,8,3,1,2,1,1,2,6,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1000,0,534,2,295,10963,1
12,1,1,8,2,11,27,8,1,2,1,1,2,2,5,2,0,0,0,0,0,0,0,0,0,0,1,0,5,8569,381,534,2,295,10963,1
12,1,2,8,2,7,27,8,2,2,2,1,1,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,5,8569,381,534,2,295,10963,1
20,1,1,2,2,6,27,4,3,1,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2000,0,178,2,295,10963,1
20,1,1,3,2,12,27,8,3,2,1,1,2,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,500,0,178,2,295,10963,1
21,1,1,3,2,11,27,8,3,2,2,1,1,2,9,2,1,0,0,0,0,0,0,0,0,0,0,0,1,3000,0,178,2,295,10963,1
25,1,1,4,3,12,27,4,3,1,2,2,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,800,0,534,2,295,10963,1
28,1,1,2,2,8,27,4,2,1,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1500,0,178,2,295,10963,1
28,1,1,3,2,11,27,8,3,2,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,6000,0,178,2,295,10963,1
28,1,1,8,2,9,27,8,2,1,1,1,2,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,356,2,295,10963,1
31,1,1,3,2,11,27,8,4,2,2,1,1,2,7,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1000,1000,178,2,295,10963,1
38,1,1,3,1,12,27,8,4,2,2,1,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,20000,0,178,2,295,10963,1
13,1,1,4,1,3,27,16,2,1,2,1,1,2,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,600,0,252,2,295,10964,1
16,1,1,4,2,11,27,16,2,5,2,2,1,2,5,2,0,0,0,0,0,0,0,1,0,0,0,0,1,300,0,504,2,295,10964,1
30,1,1,5,1,12,27,16,3,1,1,1,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,4000,0,504,2,295,10964,1
4,1,1,2,1,4,27,14,2,1,2,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,3000,0,177,2,300,10965,1
4,1,1,3,1,12,27,14,9,2,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,4000,0,177,2,300,10965,1
5,1,1,3,4,2,27,14,4,2,2,1,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2500,0,177,2,300,10965,1
10,1,1,2,4,1,27,14,1,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1300,0,177,2,300,10965,1
15,1,1,3,3,8,27,14,4,2,2,1,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,3000,0,177,2,300,10965,1
18,1,1,2,1,3,27,14,2,4,2,1,1,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,20000,0,177,2,300,10965,1
18,1,1,3,1,6,27,14,3,2,2,1,1,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,5000,0,177,2,300,10965,1
18,1,1,5,1,8,27,14,9,9,2,1,1,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2000,0,177,2,300,10965,1
18,1,1,7,1,4,27,14,2,4,2,1,1,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,9999999,0,177,2,300,10965,0
18,1,1,8,1,9,27,14,2,2,2,1,1,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,1,9999999,0,177,2,300,10965,0
18,1,1,10,1,4,27,14,3,1,2,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,9999999,9999999,177,2,300,10965,2
18,1,1,14,1,8,27,14,2,4,2,1,1,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,9999999,0,177,2,300,10965,0
18,1,2,2,1,4,27,14,2,4,2,1,1,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,30000,0,177,2,300,10965,1
18,1,2,7,1,5,27,14,2,2,2,1,1,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,9999999,0,177,2,300,10965,0
18,1,3,2,1,6,27,4,3,4,2,1,1,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,60000,0,177,2,300,10965,1
19,1,1,2,2,6,27,14,2,1,2,1,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,10000,0,177,2,300,10965,1
20,1,1,3,2,3,27,14,4,2,2,1,1,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,20000,1000,177,2,300,10965,1
20,1,1,4,2,12,27,14,2,1,2,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,7000,1000,354,2,300,10965,1
20,1,1,7,2,3,27,14,2,2,2,1,1,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,600,0,354,2,300,10965,1
20,1,1,8,2,3,27,14,2,2,1,1,2,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,35000,2000,354,2,300,10965,1
20,1,1,9,2,10,27,14,3,2,2,1,2,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,354,2,300,10965,1
2,1,1,2,4,2,27,27,1,1,2,1,1,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2500,0,161,2,295,10966,1
6,1,1,2,1,5,27,27,2,3,2,1,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,3000,0,161,2,295,10966,1
11,1,1,4,2,4,27,27,2,1,2,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3500,0,644,2,295,10966,1
13,1,1,1,1,5,27,4,2,4,2,1,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,15000,0,161,2,295,10966,1
14,1,1,3,4,12,27,27,3,2,2,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,600,0,161,2,295,10966,1
22,1,1,8,2,2,27,27,2,2,1,1,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,5,8569,381,483,2,295,10966,1
27,1,1,3,1,2,27,27,4,2,2,1,1,1,4,2,1,0,0,1,0,0,0,0,1,0,0,0,1,6000,0,161,2,295,10966,1
40,1,1,1,1,4,27,27,3,1,2,1,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,70000,0,161,2,295,10966,1
6,1,1,2,2,9,9,999,9,9,2,1,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,1,9,8569,381,198,2,295,10967,1
9,1,1,8,2,9,27,8,2,2,1,1,2,2,1,2,1,0,1,1,0,0,0,0,1,0,0,0,1,10000,0,396,2,295,10967,1
9,1,2,8,2,9,27,8,2,2,1,1,2,2,1,2,1,0,1,1,0,0,0,0,1,0,0,0,1,10000,0,396,2,295,10967,1
20,1,1,3,2,12,27,8,2,2,2,1,1,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1200,0,198,2,295,10967,1
31,1,1,1,2,9,27,8,3,1,2,1,1,1,4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,38000,0,198,2,295,10967,1
38,1,1,3,1,10,27,8,3,2,1,2,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1000,0,198,2,295,10967,1
4,1,1,5,2,12,27,5,4,2,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1500,0,584,2,296,10968,1
5,1,1,8,4,3,27,5,3,1,1,2,2,2,1,2,0,0,0,1,0,0,0,0,1,0,0,0,3,2500,0,1168,2,296,10968,1
5,1,2,8,4,3,27,5,1,1,1,1,2,2,1,2,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,1168,2,296,10968,1
5,1,3,8,4,3,27,5,2,2,1,2,2,2,9,1,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,1168,2,296,10968,1
5,1,4,8,4,3,27,5,2,2,1,1,2,2,7,2,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,1168,2,296,10968,1
5,1,5,8,4,3,27,5,3,1,1,2,2,2,5,2,1,0,0,1,0,1,0,0,1,0,0,0,3,0,0,1168,2,296,10968,1
10,1,1,4,3,5,27,4,2,1,2,2,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,3000,0,876,2,296,10968,1
12,1,1,8,1,11,27,5,2,2,1,1,2,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,292,2,296,10968,1
13,1,1,2,5,12,27,5,4,1,2,1,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,7000,0,292,2,296,10968,1
13,1,1,4,5,8,30,193,3,1,2,1,1,2,2,2,0,0,0,1,0,0,1,1,0,0,0,0,1,5000,0,1460,2,296,10968,1
13,1,1,8,5,9,30,193,2,2,1,2,2,2,4,2,0,0,0,1,0,0,1,0,1,0,0,0,9,8569,381,1460,2,296,10968,1
14,1,1,2,5,6,27,5,3,1,2,1,1,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1000,0,292,2,296,10968,1
19,1,1,3,1,6,27,5,4,2,2,1,1,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2000,0,292,2,296,10968,1
5,1,1,3,2,7,27,16,3,2,1,1,2,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,600,0,208,2,295,10969,1
10,1,1,3,4,9,27,16,2,2,2,1,1,2,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1000,0,208,2,295,10969,1
14,1,1,3,2,6,27,16,2,2,1,2,2,2,7,2,0,0,0,1,0,0,0,0,0,0,0,0,1,700,0,208,2,295,10969,1
15,1,1,3,1,6,27,16,1,2,2,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,30000,0,208,2,295,10969,1
2,1,1,3,2,11,27,5,4,2,1,2,2,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2000,0,208,2,298,10970,1
2,1,1,5,2,9,9,999,9,9,2,1,1,2,99,2,0,0,0,0,0,0,0,0,0,0,0,1,9,8569,381,416,2,298,10970,1
4,1,1,5,1,6,27,5,3,2,2,1,1,2,8,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1300,0,832,2,298,10970,1
4,1,2,5,1,9,27,5,3,2,2,1,1,2,6,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1300,0,832,2,298,10970,1
3,1,1,3,1,12,27,8,3,2,1,1,2,2,6,2,0,0,1,1,0,0,0,0,0,0,0,0,5,8569,381,220,2,298,10971,1
4,1,1,3,2,9,27,8,3,2,1,1,2,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,9,0,220,2,298,10971,1
4,1,2,3,2,9,27,8,3,2,1,1,2,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,564,0,220,2,298,10971,1
4,1,3,3,2,9,27,8,3,2,2,1,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,600,0,220,2,298,10971,1
18,1,1,3,1,2,27,8,3,2,1,1,2,2,5,2,0,0,1,0,0,0,0,0,1,0,0,0,1,2000,0,220,2,298,10971,1
20,1,1,3,2,11,27,8,4,2,1,1,2,2,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,500,0,220,2,298,10971,1
2,1,1,3,2,1,27,27,3,2,2,1,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,30000,0,229,2,296,10972,1
7,1,1,4,2,12,27,27,3,1,2,2,1,2,7,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2000,0,458,2,296,10972,1
10,1,1,3,1,2,27,27,3,2,2,1,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,15000,0,229,2,296,10972,1
19,1,1,6,1,4,27,27,3,4,2,1,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,3000,0,687,2,296,10972,1
19,1,1,8,1,9,27,27,2,2,1,1,1,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,687,2,296,10972,1
20,1,1,4,3,4,27,4,4,1,2,2,1,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,5000,0,1308,2,298,10973,1
3,1,1,10,2,11,27,8,3,1,2,2,1,2,8,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,600,472,2,296,10974,1
9,1,1,1,5,2,27,27,4,1,1,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,15000,0,236,2,296,10974,1
15,1,1,12,1,11,27,8,4,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,5,8569,381,236,2,296,10974,1
19,1,1,5,1,12,27,8,2,1,1,2,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,900,0,236,2,296,10974,1
2,1,1,10,2,11,27,1,3,1,2,1,1,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,282,2,299,10975,1
3,1,1,4,2,2,27,1,2,9,2,2,2,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,25000,4000,282,2,299,10975,1
3,1,1,9,2,9,27,1,1,2,2,2,1,2,8,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,800,282,2,299,10975,1
9,1,1,4,2,7,27,1,1,3,2,2,2,2,5,2,0,1,1,0,0,0,0,0,0,0,0,0,1,2000,0,282,2,299,10975,1
12,1,1,3,1,1,27,1,2,2,2,1,1,1,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,4000,6000,141,2,299,10975,1
15,1,1,9,1,2,27,1,2,1,2,1,1,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,141,2,299,10975,1
6,1,1,8,2,3,27,27,2,2,1,1,1,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,5,8569,381,446,2,296,10976,1
2,1,1,7,1,11,27,5,1,4,2,1,1,2,7,2,0,1,0,0,0,0,0,0,0,0,0,0,1,36000,0,130,2,297,10977,1
7,1,1,2,1,11,27,4,3,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1000,0,65,2,297,10977,1
7,1,1,4,1,11,27,6,4,7,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2000,0,65,2,297,10977,1
8,1,1,2,1,7,27,5,1,2,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1000,0,65,2,297,10977,1
9,1,1,4,1,4,27,5,2,1,2,2,1,2,4,2,0,0,1,1,0,0,0,0,0,0,0,0,1,3000,0,130,2,297,10977,1
9,1,1,8,1,9,27,5,2,2,1,2,2,2,4,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,130,2,297,10977,1
11,1,1,2,4,10,27,5,9,1,2,1,1,2,7,2,0,0,0,0,0,0,0,1,0,0,0,0,1,8000,0,65,2,297,10977,1
11,1,1,8,4,8,27,5,2,2,1,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,195,2,297,10977,1
14,1,1,6,2,4,27,5,9,4,2,1,1,2,9,1,0,0,0,1,0,0,0,1,1,1,0,0,1,8000,0,130,2,297,10977,1
15,1,1,6,1,12,27,4,9,4,2,1,1,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,12000,0,65,2,297,10977,1
15,1,1,8,1,11,27,5,2,3,1,1,2,2,7,1,0,1,0,0,0,0,0,0,0,0,0,0,5,8569,381,65,2,297,10977,1
20,1,1,8,2,9,27,5,2,2,1,2,1,2,7,2,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,195,2,297,10977,1
3,1,1,9,1,10,27,3,3,1,2,2,2,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,500,256,2,296,10978,1
4,1,1,2,3,9,27,3,4,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,270,0,256,2,296,10978,1
4,1,1,9,3,6,27,3,2,1,2,2,2,2,8,1,0,0,0,1,0,0,0,0,0,0,0,0,4,40000,0,1024,2,296,10978,1
4,1,2,2,3,11,27,3,4,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,270,0,256,2,296,10978,1
4,1,2,9,3,6,27,3,2,1,2,2,2,2,8,1,0,0,0,1,0,0,0,0,0,0,0,0,5,8569,381,1024,2,296,10978,1
4,1,3,2,3,12,27,3,4,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,270,0,256,2,296,10978,1
4,1,3,9,3,6,27,3,2,1,2,2,2,2,8,1,0,0,0,1,0,0,0,0,0,0,0,0,5,8569,381,1024,2,296,10978,1
6,1,1,2,1,9,27,8,2,1,2,1,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2000,0,130,2,299,10979,1
9,1,1,2,3,6,27,12,1,1,2,1,1,2,7,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1500,0,130,2,299,10979,1
11,1,1,3,2,8,27,12,4,2,1,1,1,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,5,8569,381,130,2,299,10979,1
19,1,1,9,1,1,27,12,3,1,2,2,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,9999999,1000,130,2,299,10979,0
19,1,2,9,1,3,27,12,2,1,2,2,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,130,2,299,10979,1
19,1,3,9,1,6,27,12,2,1,2,2,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,130,2,299,10979,1
19,1,4,9,1,9,27,12,3,1,2,2,2,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,130,2,299,10979,1
19,1,5,9,1,8,27,12,3,1,2,2,1,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,130,2,299,10979,1
4,1,1,5,1,6,27,8,4,2,2,1,1,1,4,2,0,1,1,1,0,0,0,0,0,0,0,0,1,3500,0,264,2,299,10980,1
4,1,2,5,1,4,27,8,2,2,2,1,1,2,7,2,0,0,1,1,0,0,0,0,0,0,0,0,1,9,0,264,2,299,10980,1
6,1,1,3,2,1,27,8,3,2,1,2,2,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1000,0,132,2,299,10980,1
28,1,1,3,2,9,27,8,9,2,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,9999999,0,132,2,299,10980,0
28,1,2,3,2,9,27,8,9,2,1,1,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2500,0,132,2,299,10980,1
33,1,1,3,1,9,27,8,4,2,1,2,2,2,8,2,0,0,0,1,0,0,0,0,1,0,0,0,1,5000,0,132,2,299,10980,1
6,1,1,4,2,11,27,4,1,1,2,1,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,6000,0,704,2,295,10981,1
13,1,1,9,1,3,27,4,1,3,2,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,8000,0,352,2,295,10981,1
17,1,1,7,2,4,27,6,2,4,2,1,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,8000,0,704,2,295,10981,1
1,1,1,3,2,3,27,5,2,2,2,1,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,10000,0,117,2,299,10982,1
20,1,1,5,1,11,27,5,2,2,1,1,2,2,3,2,0,0,0,1,0,0,0,0,0,1,0,0,1,500,0,117,2,299,10982,1
9,1,1,3,2,11,27,27,2,2,2,1,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1700,0,209,2,298,10983,1
9,1,1,8,2,12,27,27,2,3,1,2,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,418,2,298,10983,1
17,1,1,4,4,6,27,27,1,1,2,2,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1200,0,418,2,298,10983,1
1,1,1,4,3,3,27,4,2,6,2,2,2,2,3,2,0,0,0,0,0,0,0,1,1,0,0,0,1,2500,0,1011,3,303,10984,1
2,1,1,2,2,2,27,4,3,1,2,1,1,2,4,2,0,0,0,1,0,0,0,0,1,0,0,0,1,700,0,337,3,303,10984,1
8,1,1,4,1,9,9,999,1,1,2,2,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,6000,0,674,3,303,10984,1
14,1,1,3,1,12,27,4,9,2,2,1,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,17000,0,337,3,303,10984,1
17,1,1,14,2,1,27,4,2,8,1,1,1,2,9,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1640,0,674,3,303,10984,1
3,1,1,4,4,4,27,27,1,1,2,2,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3000,0,1672,3,302,10985,1
