VIV_SEL,HOGAR,R_SEL,BPCOD,ND_TIPO,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_7,BP1_8,BP1_20,BP1_21,BP1_28,BP1_33,EST,UPM,CIUDAD,DOM,FAC_DEL
3,1,1,2,2,3,15,106,3,1,2,1,1,2,5,2,1,290,4319,16,9,136
3,1,1,8,2,10,15,106,1,2,1,2,1,2,4,2,3,290,4319,16,9,360
3,1,1,2,3,8,15,106,3,1,2,1,1,2,4,2,1,290,4319,16,9,136
1,1,1,2,1,10,15,106,3,2,2,1,1,2,6,2,1,290,4320,16,9,129
5,1,2,3,1,7,15,118,4,2,1,1,2,2,1,2,5,288,4321,16,9,192
1,1,2,2,1,3,15,339,2,1,2,1,1,1,4,2,1,289,4322,16,9,135
1,1,2,4,1,11,15,339,1,8,2,1,1,1,4,2,3,289,4322,16,9,262
1,1,2,2,2,8,15,106,3,1,2,1,1,1,4,2,1,289,4322,16,9,135
3,1,1,4,1,10,15,54,2,5,2,1,1,2,7,2,1,289,4323,16,9,373
1,1,2,3,1,8,15,106,3,2,2,1,1,2,7,2,1,289,4324,16,9,184
2,1,5,2,1,6,15,106,2,1,2,1,1,2,4,2,1,289,4324,16,9,184
4,1,2,7,1,4,15,106,2,2,2,1,2,2,4,2,1,290,4326,16,9,247
2,1,2,8,1,2,15,106,1,2,1,1,2,2,2,2,3,291,4329,16,9,541
3,1,5,4,1,8,15,106,2,1,2,2,1,2,4,2,1,291,4329,16,9,870
5,1,5,4,1,3,15,54,3,1,2,2,1,2,6,2,1,291,4329,16,9,859
2,1,1,8,1,5,15,76,1,2,1,1,1,2,5,2,3,289,4330,16,9,436
5,1,1,4,1,3,15,51,1,3,2,2,2,2,7,2,1,289,4330,16,9,254
2,1,1,2,1,11,15,106,1,1,2,1,1,2,4,2,1,290,4331,16,9,216
1,1,2,4,1,8,15,106,3,6,2,1,2,2,3,2,1,289,4332,16,9,487
3,1,1,2,1,8,15,106,9,1,2,1,1,2,8,2,1,289,4332,16,9,170
4,1,1,4,1,5,15,106,2,1,2,1,1,1,4,2,1,288,4334,16,9,339
2,1,1,2,1,6,15,51,2,1,2,1,1,2,5,2,1,290,4335,16,9,187
5,1,1,4,1,11,15,106,3,1,2,1,1,2,7,2,2,290,4335,16,9,397
5,1,1,8,1,11,15,13,2,3,1,1,2,1,4,2,3,291,4336,16,9,250
2,1,1,4,1,1,15,106,3,1,2,2,1,2,6,2,1,290,4337,16,9,249
4,1,2,8,1,1,15,106,1,2,1,1,1,2,8,2,3,290,4337,16,9,335
2,1,1,2,1,6,15,106,3,1,2,1,1,2,4,2,1,291,4339,16,9,145
4,1,1,6,1,2,15,106,2,4,1,2,2,2,9,1,1,291,4339,16,9,144
1,2,1,8,1,2,15,106,2,2,1,1,1,2,5,2,5,289,4340,16,9,232
5,1,1,8,1,11,15,106,2,2,1,1,1,2,7,2,3,289,4341,16,9,223
4,1,1,2,1,10,15,106,1,1,2,1,1,2,7,2,1,290,4343,16,9,130
2,1,2,2,1,6,15,106,3,1,2,1,1,2,4,2,1,291,4345,16,9,131
4,1,2,2,1,5,15,106,4,1,2,1,1,2,4,2,1,291,4345,16,9,131
5,1,4,4,1,3,15,106,2,1,2,1,1,2,4,2,1,291,4345,16,9,417
5,1,4,4,2,7,15,106,2,1,2,2,1,2,4,2,1,291,4345,16,9,417
5,1,4,4,3,10,15,106,2,1,2,2,1,2,5,2,1,291,4345,16,9,417
5,1,4,4,4,10,15,106,2,1,2,1,1,2,4,2,1,291,4345,16,9,417
5,1,3,2,1,4,15,106,1,3,2,1,1,2,5,2,1,289,4346,16,9,195
3,1,1,2,1,2,15,106,4,2,1,1,1,2,3,1,1,290,4347,16,9,246
3,1,1,7,1,1,15,106,2,2,2,2,2,2,5,2,1,290,4347,16,9,477
2,1,1,12,1,10,15,76,2,6,2,2,1,2,4,2,2,289,4349,16,9,178
3,1,1,3,1,12,15,76,4,2,1,1,2,2,7,2,1,289,4349,16,9,198
1,1,3,1,1,11,15,106,1,1,2,1,1,1,4,2,3,291,4352,16,9,130
3,1,2,8,1,8,15,106,3,2,1,1,2,2,1,2,3,291,4352,16,9,372
4,1,2,2,1,8,15,51,4,1,2,1,1,2,5,2,1,291,4354,16,9,155
1,1,2,4,1,10,15,106,3,1,2,1,1,2,5,1,1,291,4356,16,9,947
1,1,2,4,2,12,15,106,2,4,2,2,1,2,5,2,1,291,4356,16,9,947
2,1,2,4,1,11,15,106,3,1,2,1,1,2,1,2,1,291,4356,16,9,2418
3,1,2,1,1,3,15,106,2,2,1,1,1,1,4,2,1,291,4356,16,9,488
4,1,2,1,1,3,15,106,2,2,1,1,1,1,4,2,1,291,4356,16,9,488
5,1,1,4,1,4,15,106,2,9,2,1,1,2,4,2,3,291,4356,16,9,1652
5,1,1,4,2,5,15,106,1,6,2,2,1,2,4,2,1,291,4356,16,9,1652
1,1,1,2,1,7,15,106,3,1,2,1,1,2,4,2,4,288,4357,16,9,179
3,1,2,4,1,8,15,106,2,4,2,2,1,2,1,2,1,288,4357,16,9,306
3,1,3,14,1,10,15,106,2,1,2,1,1,2,9,2,3,289,4358,16,9,573
5,1,1,1,1,3,15,106,3,1,2,1,1,1,4,2,1,289,4358,16,9,180
5,1,1,3,1,12,15,106,3,2,1,1,1,1,4,2,3,289,4358,16,9,180
4,1,2,2,1,7,15,106,2,1,2,1,1,2,4,2,1,289,4360,16,9,208
5,1,2,9,1,9,15,106,2,1,2,2,1,2,9,2,3,289,4360,16,9,356
2,1,1,3,1,3,15,106,3,2,2,1,1,1,4,2,1,289,4362,16,9,186
5,1,2,4,1,3,15,106,3,1,2,2,1,2,4,2,1,289,4362,16,9,385
1,1,1,2,1,11,15,106,3,1,2,1,1,2,5,2,1,290,4363,16,9,122
1,2,1,8,1,2,15,106,2,2,1,2,1,2,1,2,3,290,4363,16,9,104
3,1,2,1,1,4,15,106,3,1,2,1,1,1,4,2,1,290,4363,16,9,122
3,1,1,4,1,1,15,106,2,1,2,1,1,2,6,2,1,291,4364,16,9,409
3,1,1,8,1,7,15,106,4,2,1,1,1,2,6,2,3,291,4364,16,9,409
3,1,1,4,2,4,15,54,2,1,2,1,1,2,6,2,1,291,4364,16,9,409
3,1,1,4,3,8,15,106,2,1,2,1,1,2,6,2,1,291,4364,16,9,409
5,1,3,8,1,6,15,106,2,2,1,1,1,2,6,2,5,291,4364,16,9,461
5,1,3,8,2,6,15,106,3,2,1,1,2,2,6,2,5,291,4364,16,9,461
4,1,1,8,1,7,15,106,2,1,1,2,1,2,1,2,5,289,4365,16,9,222
3,1,2,4,1,7,15,54,3,1,2,2,1,2,6,1,1,290,4368,16,9,268
3,1,2,12,1,7,15,54,3,1,2,2,1,2,6,1,1,290,4368,16,9,268
1,1,3,9,1,11,15,106,3,4,2,2,1,2,1,2,2,289,4369,16,9,692
4,1,2,2,1,2,15,106,1,1,1,1,1,2,4,2,1,289,4369,16,9,163
1,1,1,8,1,2,15,106,2,2,1,2,1,2,7,2,5,289,4370,16,9,273
3,1,1,3,1,4,15,106,3,2,2,1,1,2,4,2,1,289,4370,16,9,121
3,1,1,8,1,7,15,106,2,3,1,1,2,2,4,2,5,289,4371,16,9,354
4,1,2,4,1,9,15,106,2,1,2,2,1,1,4,2,4,289,4371,16,9,538
1,1,1,2,1,8,15,106,3,2,2,1,1,2,4,2,1,290,4375,16,9,206
5,1,2,4,1,3,15,106,2,9,2,1,1,2,5,2,1,290,4375,16,9,393
2,1,1,7,1,12,15,106,2,4,2,2,1,2,99,2,1,291,4376,16,9,149
2,1,1,8,1,12,14,87,3,8,1,2,1,2,1,2,3,291,4376,16,9,149
2,1,1,12,1,7,15,106,2,1,2,2,1,2,8,2,3,291,4376,16,9,149
2,1,1,7,2,7,15,106,3,8,2,2,1,2,99,2,1,291,4376,16,9,149
2,1,1,8,2,4,14,87,1,8,1,2,1,2,1,2,3,291,4376,16,9,149
2,1,1,12,2,5,15,106,2,4,2,2,1,2,8,2,3,291,4376,16,9,149
2,1,1,12,3,3,15,106,4,2,2,2,1,2,8,2,3,291,4376,16,9,149
2,1,1,12,4,3,15,106,2,4,2,2,1,2,8,2,3,291,4376,16,9,149
3,1,1,1,1,9,15,106,3,1,2,1,1,1,4,2,1,290,4377,16,9,92
3,1,1,2,1,7,15,106,2,1,2,1,1,2,4,2,1,290,4377,16,9,92
3,1,1,2,2,7,15,106,3,1,2,1,1,2,4,2,1,290,4377,16,9,92
3,1,1,2,3,1,15,106,2,1,2,1,1,2,4,2,1,290,4377,16,9,92
4,1,1,7,1,12,15,106,1,8,2,2,2,2,4,1,1,290,4377,16,9,79
5,1,1,2,1,11,15,106,4,2,2,1,1,2,4,1,1,290,4377,16,9,92
3,1,1,2,1,11,15,118,2,1,2,1,1,2,4,2,1,290,4378,16,9,240
3,1,1,3,1,4,15,118,3,2,2,1,1,1,4,2,1,290,4378,16,9,240
2,1,1,2,1,2,15,106,1,1,2,1,1,2,3,2,1,289,4379,16,9,207
5,1,1,4,1,7,15,54,2,3,2,2,1,2,1,2,1,289,4379,16,9,439
2,1,1,6,1,10,9,15,2,4,2,1,1,2,4,2,1,291,4380,16,9,198
2,1,1,6,2,11,9,15,2,4,2,1,1,2,4,2,1,291,4380,16,9,198
3,1,3,2,1,3,15,106,3,1,2,1,1,2,3,2,1,290,4381,16,9,178
3,1,3,4,1,5,15,106,3,1,2,1,1,2,3,2,1,291,4384,16,9,407
3,1,3,5,1,10,15,106,2,1,9,1,1,2,3,1,3,291,4384,16,9,407
5,1,1,4,1,8,15,106,1,1,2,2,1,2,6,1,1,291,4384,16,9,258
3,1,2,4,1,7,15,106,2,6,2,1,1,2,4,2,3,289,4385,16,9,268
4,1,2,7,1,5,15,106,2,2,2,1,1,2,7,2,1,289,4385,16,9,346
5,1,2,3,1,11,15,106,2,2,2,1,1,2,4,2,3,289,4385,16,9,138
5,1,1,3,1,10,15,76,1,2,2,1,1,1,4,2,1,289,4387,16,9,144
1,1,3,4,1,2,15,106,3,3,2,2,1,1,4,2,1,290,4388,16,9,671
1,1,3,9,1,7,15,106,1,4,2,1,1,2,4,2,3,290,4388,16,9,671
1,1,3,9,2,12,15,31,2,4,2,1,1,2,4,2,2,290,4388,16,9,671
