VIV_SEL,HOGAR,ND_TIPO,TD_TIPO,BPCOD,R_SEL,AREAM_OCU,RESUL_H,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_20,BP1_23,BP1_30,BP1_33,BP1_36_01,BP1_36_02,BP1_36_03,BP1_36_04,BP1_36_05,BP1_36_06,BP1_36_07,BP1_36_08,BP1_36_09,BP1_36_10,BP1_36_11,BP1_36_99,DOMINIO,ESTRATO,EST_DIS,UPM_DIS,CLUSTERS
16,1,1,1,4,2,99,1,1,30,70,4,2,1,2,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,566,11237,1
18,1,1,3,9,1,99,1,6,30,71,2,2,1,2,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,2,560,11101,1
2,1,1,1,14,2,99,1,10,30,71,1,2,1,2,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,2,2,560,11101,1
7,1,1,1,4,2,99,1,8,30,71,3,2,1,2,6,2,5,0,0,0,0,0,0,0,0,1,0,0,0,2,2,560,11101,1
14,1,1,1,9,1,99,1,1,30,71,2,2,1,2,6,2,3,1,0,0,0,0,1,0,1,0,0,0,0,2,2,560,11101,1
15,1,1,1,2,1,99,1,9,30,71,2,3,2,2,4,2,1,0,1,0,0,0,0,1,1,0,0,0,0,2,2,560,11101,1
18,1,3,3,9,1,99,1,10,30,71,2,2,1,2,4,2,3,0,1,1,1,0,0,0,0,0,0,0,0,2,2,560,11101,1
18,1,2,3,9,1,99,1,7,30,71,2,2,1,2,3,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,2,560,11101,1
13,1,1,1,4,4,99,1,2,30,72,3,2,2,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,566,11238,1
1,1,3,3,10,1,99,1,10,30,73,2,1,1,2,4,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,2,538,11164,1
1,1,1,1,4,1,99,1,2,30,74,2,2,1,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,538,11164,1
1,1,1,3,10,1,99,1,1,30,74,1,2,1,2,3,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,2,538,11164,1
1,1,2,3,10,1,99,1,6,30,74,1,2,1,2,9,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,2,538,11164,1
2,1,1,1,11,2,99,1,6,30,75,2,1,1,1,99,2,3,0,0,0,0,0,1,0,0,0,0,0,0,3,1,371,7698,1
3,1,1,1,8,1,99,1,5,30,77,2,8,9,2,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,509,10545,1
5,1,2,2,4,3,99,1,9,30,77,9,2,2,2,7,2,5,0,0,1,0,0,0,0,0,1,0,0,0,3,1,566,11239,1
5,1,1,2,4,3,99,1,4,30,77,1,2,2,2,7,1,1,9,9,9,9,9,9,9,9,9,9,9,9,3,1,566,11239,1
7,1,1,1,10,3,99,1,6,30,77,1,2,1,2,9,1,3,0,0,0,0,0,0,0,0,1,0,0,0,3,1,566,11239,1
8,1,1,1,4,1,99,1,11,30,77,3,2,2,1,99,1,5,0,0,0,0,0,0,0,0,1,0,0,0,3,1,566,11239,1
5,1,1,1,9,4,99,1,11,30,82,2,2,1,2,4,2,5,0,0,0,0,0,0,0,0,0,0,1,0,2,2,563,11165,1
19,1,3,3,9,1,99,1,11,30,82,2,2,1,2,4,2,3,0,0,1,1,0,0,0,0,0,0,0,0,2,2,563,11165,1
19,1,2,3,9,1,99,1,5,30,82,3,2,1,2,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,2,563,11165,1
19,1,1,3,9,1,99,1,1,30,82,2,2,1,2,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,2,563,11165,1
11,1,1,1,9,2,99,1,12,30,84,2,2,1,2,4,2,5,0,0,0,1,0,1,0,0,1,0,0,0,3,1,566,11277,1
9,1,1,1,9,1,99,1,2,30,84,2,2,1,2,4,2,3,0,0,0,0,0,0,0,0,1,0,0,0,3,1,566,11277,1
5,1,1,1,2,1,99,1,2,30,85,1,1,2,2,5,2,1,0,1,1,1,0,0,0,1,0,0,0,0,1,2,536,11102,1
2,1,2,4,3,2,99,1,3,30,85,3,2,9,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,537,11103,1
2,1,1,2,5,2,99,1,11,30,85,2,6,1,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,537,11103,1
5,1,2,2,4,1,99,1,12,30,85,1,2,2,2,4,2,1,0,0,1,1,0,0,0,0,1,0,0,0,1,3,537,11103,1
4,1,1,2,8,1,99,1,9,30,85,3,5,9,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,537,11105,1
2,1,4,4,3,2,99,1,12,30,85,3,2,9,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,537,11103,1
2,1,1,4,3,2,99,1,1,30,85,3,2,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,537,11103,1
2,1,2,2,5,2,99,1,12,30,85,3,6,1,2,6,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,3,537,11103,1
5,1,1,2,4,1,99,1,6,30,85,4,2,1,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,537,11103,1
4,1,1,1,3,1,99,1,1,30,85,4,2,9,2,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,536,11104,1
4,1,2,2,8,1,99,1,12,30,85,2,4,9,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,537,11105,1
5,1,1,1,9,1,99,1,6,30,85,1,2,1,2,3,2,5,0,1,0,1,0,0,0,0,0,0,0,0,1,3,537,11105,1
2,1,1,2,3,1,99,1,8,30,85,3,2,9,2,4,2,4,9,9,9,9,9,9,9,9,9,9,9,9,2,1,564,11166,1
2,1,2,2,3,1,99,1,12,30,85,3,2,9,2,4,2,4,1,1,1,1,0,0,0,1,1,0,0,0,2,1,564,11166,1
4,1,1,1,10,1,99,1,12,30,85,3,1,1,1,99,2,3,1,1,1,1,1,1,1,1,1,0,0,0,2,1,564,11166,1
6,1,1,1,9,2,99,1,12,30,85,2,5,1,2,4,2,5,1,1,1,1,1,1,1,1,1,0,0,0,2,1,564,11166,1
11,1,1,1,4,1,99,1,6,30,85,3,2,1,2,4,2,1,0,0,1,1,0,0,1,0,1,0,0,0,2,1,564,11166,1
18,1,1,1,5,2,99,1,6,30,85,2,1,1,2,7,2,1,1,1,1,1,1,1,1,1,1,0,0,0,2,1,564,11166,1
19,1,1,1,4,1,99,1,6,30,85,4,2,1,2,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,563,11167,1
2,1,3,4,3,2,99,1,4,30,85,3,2,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,537,11103,1
15,1,1,1,4,5,99,1,2,30,85,3,2,2,1,99,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,563,11167,1
7,1,1,1,3,1,99,1,5,30,86,4,2,9,2,7,2,1,0,0,0,0,0,0,0,1,1,0,0,0,2,1,562,11168,1
9,1,1,1,10,2,99,1,1,30,86,2,1,1,1,99,2,2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,562,11168,1
10,1,2,2,2,1,99,1,99,30,87,3,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,39,1021,0
10,1,1,2,2,1,99,1,99,30,87,3,1,2,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,39,1021,0
10,1,1,1,3,1,99,1,99,30,87,4,2,9,2,3,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,39,1021,0
10,1,1,1,9,1,99,1,9,30,87,2,3,1,1,99,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,2,39,1021,0
10,1,1,1,10,1,99,1,7,30,87,1,3,1,1,99,2,3,0,0,1,0,0,1,0,0,0,0,0,0,2,2,39,1021,0
2,1,2,3,9,1,99,1,2,30,87,1,2,1,2,8,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,4,356,7481,1
18,1,1,1,2,1,99,1,5,30,87,2,1,2,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,563,11148,1
3,1,1,1,8,2,99,1,12,30,87,2,2,9,2,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,530,10964,1
1,1,1,3,2,3,99,1,5,30,87,4,5,2,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,530,10966,1
1,1,3,3,2,3,99,1,8,30,87,4,5,2,1,99,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,530,10966,1
1,1,1,1,11,3,99,1,10,30,87,3,1,1,2,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,3,530,10966,1
5,1,1,1,2,1,99,1,4,30,87,3,5,2,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,530,10966,1
2,1,1,2,9,1,99,1,11,30,87,2,2,1,2,3,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,529,10967,1
2,1,2,2,9,1,99,1,7,30,87,2,2,1,2,3,2,5,0,0,0,0,0,0,0,0,1,0,0,0,1,2,529,10967,1
1,1,1,1,4,1,99,1,12,30,87,4,2,1,2,6,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,2,529,10968,1
5,1,1,1,9,2,99,1,3,30,87,1,2,1,2,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,529,10968,1
5,1,1,1,3,2,99,1,9,30,87,3,2,9,2,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,4,531,10978,1
1,1,1,1,4,1,99,1,12,30,87,4,2,2,2,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,529,10979,1
5,1,1,1,3,3,99,1,3,30,87,9,1,9,2,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,530,10963,1
5,1,1,1,1,2,99,1,6,30,87,3,1,2,1,99,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,529,10968,1
2,1,2,2,2,2,99,1,1,30,87,3,1,2,2,3,2,1,0,1,0,1,0,0,0,1,1,0,0,0,1,3,530,10974,1
19,1,1,1,9,2,99,1,11,30,87,1,1,1,2,6,2,3,0,0,0,0,0,1,0,1,1,0,0,0,2,2,565,11150,1
2,1,1,1,13,1,99,1,6,30,87,2,4,1,2,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,1,564,11151,1
13,1,1,1,6,1,99,1,11,30,87,2,2,2,2,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2,567,11216,1
14,1,1,1,10,3,99,1,7,30,87,2,1,1,2,3,2,5,1,0,0,0,0,0,0,0,1,0,0,0,3,2,567,11216,1
16,1,1,1,6,2,99,1,3,30,87,2,8,2,2,7,2,1,1,0,0,0,0,0,0,1,0,0,0,0,3,2,567,11216,1
3,1,2,5,9,1,99,1,1,30,87,1,3,1,1,99,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,530,10944,1
2,1,1,3,9,1,99,1,2,30,87,2,5,1,2,8,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,4,356,7481,1
2,1,3,3,9,1,99,1,5,30,87,2,2,1,2,8,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,4,356,7481,1
2,1,1,1,10,1,99,1,10,30,87,3,1,1,2,8,2,5,0,0,0,0,0,0,0,0,0,1,0,0,1,4,356,7481,1
3,1,1,5,9,1,99,1,1,30,87,1,3,1,1,99,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,530,10944,1
2,1,1,1,9,1,99,1,12,30,87,3,2,1,2,6,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,3,530,10956,1
1,1,1,1,11,2,99,1,4,30,87,2,3,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,529,10958,1
1,1,1,2,10,3,99,1,8,30,87,3,8,1,2,3,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,3,427,9160,1
1,1,2,2,10,3,99,1,7,30,87,1,8,1,2,3,2,5,0,1,1,1,0,0,0,1,1,0,0,0,1,3,427,9160,1
4,1,1,2,2,2,99,1,3,30,87,3,1,1,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,3,2,567,11215,1
4,1,1,1,2,3,99,1,11,30,87,2,1,2,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,567,11216,1
3,1,4,5,9,1,99,1,1,30,87,3,2,1,1,99,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,530,10944,1
1,1,1,1,3,2,99,1,1,30,87,3,2,9,2,5,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,3,530,10949,1
2,1,1,1,4,3,99,1,9,30,87,2,2,2,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,529,10951,1
5,1,1,1,10,1,99,1,6,30,87,3,2,1,2,6,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,2,529,10952,1
2,1,1,1,8,1,99,1,3,30,87,1,4,9,2,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,529,10952,1
1,1,1,1,5,2,99,1,6,30,87,2,1,1,2,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,531,10957,1
3,1,1,1,9,1,99,1,7,30,87,1,3,1,2,6,2,5,1,1,1,1,1,1,1,1,1,0,0,0,1,4,531,10957,1
2,1,1,1,9,2,99,1,11,30,87,2,2,1,2,3,2,5,0,0,0,0,0,0,0,0,1,0,0,0,1,2,529,10960,1
2,1,1,1,2,1,99,1,4,30,87,3,1,2,2,2,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,529,10962,1
1,1,1,1,2,3,99,1,7,30,87,3,1,2,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,427,9160,1
1,1,1,1,4,3,99,1,11,30,87,1,2,2,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,427,9160,1
3,1,3,5,9,1,99,1,1,30,87,3,2,1,1,99,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,530,10944,1
3,1,1,1,3,1,99,1,2,30,87,4,1,9,2,4,1,5,9,9,9,9,9,9,9,9,9,9,9,9,1,3,530,10944,1
2,1,2,3,6,3,99,1,10,30,87,4,2,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,530,10977,1
2,1,1,3,6,3,99,1,12,30,87,4,2,1,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,530,10977,1
3,1,5,5,9,1,99,1,1,30,87,2,1,1,1,99,2,3,1,1,0,1,0,0,0,1,0,0,0,0,1,3,530,10944,1
1,1,1,2,9,1,99,1,11,30,87,2,2,1,2,99,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,2,529,10945,1
5,1,1,1,8,2,99,1,6,30,87,1,3,9,2,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,530,10948,1
1,1,1,2,2,2,99,1,12,30,87,4,1,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,530,10949,1
5,1,1,1,9,1,99,1,9,30,87,9,2,1,2,5,2,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,530,10949,1
2,1,1,1,6,3,99,1,11,30,87,1,5,2,2,7,2,1,0,0,1,1,0,0,0,1,0,0,0,0,1,2,529,10951,1
3,1,1,1,3,1,99,1,6,30,87,3,2,9,2,7,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,529,10951,1
4,1,1,1,10,1,99,1,99,30,87,1,1,1,2,4,2,3,0,0,1,0,0,0,0,1,0,0,0,0,1,2,529,10951,1
2,1,1,1,2,1,99,1,11,30,87,4,1,2,2,3,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,529,10952,1
2,1,1,1,3,1,99,1,11,30,87,3,2,9,2,9,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,530,10959,1
