VIV_SEL,HOGAR,ND_TIPO,TD_TIPO,BPCOD,R_SEL,AREAM_OCU,RESUL_H,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_20,BP1_23,BP1_30,BP1_33,FAC_DEL,DOM,EST,UPM,FAC_DEL_AM,CLUSTERS
2,1,1,2,2,2,1,1,1,32,10,4,1,2,2,6,2,1,250,1,237,11255,180,1
2,1,1,1,8,2,1,1,10,32,10,2,4,1,2,6,2,1,750,1,237,11255,180,1
1,1,1,3,6,1,1,1,11,32,10,4,2,2,2,8,2,1,654,1,236,11345,180,1
4,1,2,2,3,1,1,1,6,32,10,3,2,1,2,3,2,1,250,1,237,11351,180,1
17,2,1,1,2,1,1,1,2,32,10,3,1,2,2,1,2,1,262,2,232,11378,180,1
1,1,2,3,6,1,1,1,12,32,10,4,2,2,2,8,2,1,654,1,236,11345,180,1
1,1,3,3,6,1,1,1,12,32,10,1,2,2,2,8,2,1,654,1,236,11345,180,1
1,1,1,1,4,1,1,1,4,32,10,1,2,2,1,4,2,1,250,1,237,11351,180,1
4,1,1,2,3,1,1,1,4,32,10,3,2,1,2,3,2,1,250,1,237,11351,180,1
4,1,1,1,2,1,1,1,2,32,10,2,1,2,2,5,2,1,247,1,237,11375,180,1
1,1,1,1,5,3,1,1,10,32,10,3,1,1,2,4,2,1,1048,2,232,11378,180,1
1,1,1,1,9,3,1,1,2,32,10,3,2,1,2,8,2,1,1048,2,232,11378,180,1
7,1,1,1,9,2,1,1,7,32,10,2,2,1,2,6,2,3,786,2,232,11378,180,1
1,1,1,1,2,5,1,1,12,32,10,4,1,2,2,7,2,1,284,1,236,11329,180,1
4,1,3,3,2,2,1,1,2,32,10,4,1,2,2,4,2,1,239,1,237,11332,180,1
4,1,1,1,3,2,1,1,6,32,10,4,2,1,2,4,2,1,239,1,237,11332,180,1
2,1,2,2,2,2,1,1,6,32,10,1,3,2,2,6,2,1,250,1,237,11255,180,1
1,1,1,1,3,1,1,1,4,32,10,3,2,1,1,4,1,3,218,1,236,11345,180,1
1,1,1,1,9,1,1,1,8,32,10,2,2,1,2,4,2,5,186,1,237,11347,180,1
4,1,1,3,4,3,1,1,8,32,10,3,2,2,2,5,2,1,232,1,237,11372,180,1
4,1,2,3,4,3,1,1,11,32,10,2,2,2,2,5,2,5,232,1,237,11372,180,1
4,1,3,3,4,3,1,1,12,32,10,3,2,2,2,5,2,1,232,1,237,11372,180,1
11,1,2,2,10,3,1,1,12,32,10,3,1,1,2,3,2,3,1048,2,232,11378,180,1
4,1,1,3,9,2,1,1,12,32,10,2,2,1,2,4,2,3,478,1,237,11332,180,1
2,1,1,1,3,1,1,1,99,32,10,2,2,1,2,7,2,1,241,1,237,11337,180,1
4,1,1,1,3,2,1,1,9,32,10,1,2,1,2,8,2,1,241,1,237,11337,180,1
1,1,1,1,3,1,1,1,8,32,10,4,2,1,2,8,2,1,227,1,236,11373,180,1
1,1,1,1,10,1,1,1,12,32,10,3,1,1,2,1,2,3,454,1,236,11373,180,1
1,1,2,2,9,2,1,1,3,32,10,1,2,1,2,4,2,3,494,1,237,11375,180,1
5,1,1,1,9,2,1,1,10,32,10,2,1,1,2,9,1,3,436,1,236,11345,180,1
3,1,1,1,2,1,1,1,10,32,10,4,2,2,2,4,2,1,247,1,237,11375,180,1
1,1,1,1,2,3,1,1,9,32,10,2,1,2,2,4,2,1,245,3,234,11380,180,1
4,1,1,1,4,2,1,1,11,32,10,2,2,1,1,4,1,2,241,1,237,11337,180,1
4,1,1,1,10,2,1,1,12,32,10,3,2,1,2,9,2,3,482,1,237,11337,180,1
4,1,1,1,3,1,1,1,10,32,10,2,1,1,2,3,2,1,234,1,237,11344,180,1
4,1,1,1,3,2,1,1,7,32,10,2,2,1,2,7,2,1,237,1,236,11341,180,1
4,1,1,1,9,2,1,1,11,32,10,2,2,1,2,1,2,3,410,3,235,11404,180,1
4,1,1,1,9,2,1,1,1,32,10,2,3,1,1,4,2,3,640,1,236,11338,180,1
1,1,3,3,3,1,1,1,1,32,10,9,2,1,2,6,2,1,220,1,237,11364,180,1
3,1,1,1,8,2,1,1,1,32,10,2,4,1,2,4,2,1,660,1,237,11364,180,1
5,1,1,2,3,1,1,1,8,32,10,3,2,1,2,3,2,1,237,1,236,11341,180,1
5,1,1,1,2,1,1,1,11,32,10,2,1,1,1,4,2,2,234,1,237,11344,180,1
1,1,1,2,9,2,1,1,11,32,10,2,2,1,2,4,2,3,494,1,237,11375,180,1
5,1,1,1,2,1,1,1,5,32,10,2,4,2,2,5,2,1,237,1,236,11341,180,1
8,1,1,1,4,3,1,1,2,32,10,4,2,2,2,6,2,1,205,3,235,11404,180,1
5,1,1,1,5,1,1,1,5,32,10,3,1,1,2,6,2,5,702,1,237,11344,180,1
4,1,2,3,2,2,1,1,7,32,10,4,1,2,2,4,2,1,239,1,237,11332,180,1
5,1,2,2,3,1,1,1,12,32,10,4,2,1,2,3,2,1,237,1,236,11341,180,1
5,1,1,1,1,2,1,1,1,32,10,3,1,2,1,4,2,3,261,1,236,11354,180,1
4,1,1,1,4,2,1,1,10,32,10,1,2,2,1,4,2,1,237,1,236,11341,180,1
1,1,1,3,3,1,1,1,9,32,10,9,2,1,2,7,2,1,220,1,237,11364,180,1
1,1,2,3,3,1,1,1,2,32,10,9,2,1,2,4,2,1,220,1,237,11364,180,1
2,1,1,1,4,1,1,1,3,32,10,2,2,2,1,4,2,1,261,1,236,11354,180,1
1,1,1,1,3,2,1,1,5,32,10,4,2,1,2,8,2,3,222,1,237,11356,180,1
3,1,1,1,10,1,1,1,6,32,10,2,2,1,2,99,2,3,699,1,237,11353,180,1
4,1,1,1,9,2,1,1,8,32,10,2,2,1,2,9,2,3,466,1,237,11353,180,1
4,1,1,1,5,1,1,1,5,32,10,3,1,1,2,7,2,1,500,1,237,11351,180,1
2,1,1,2,9,2,1,1,6,32,10,3,2,1,2,4,2,3,699,1,237,11353,180,1
2,1,2,2,9,2,1,1,3,32,10,2,2,1,2,4,2,3,699,1,237,11353,180,1
4,1,2,2,2,2,1,1,6,32,10,3,1,2,2,8,2,1,222,1,237,11356,180,1
4,1,1,2,2,2,1,1,10,32,10,4,1,2,2,8,2,1,222,1,237,11356,180,1
3,1,1,1,7,1,32,1,9,32,17,3,9,1,2,4,2,1,258,1,238,11277,262,1
17,1,3,3,13,2,32,1,5,32,17,1,1,1,2,6,2,3,550,2,232,11366,180,1
3,1,1,1,9,1,32,1,10,32,17,1,2,1,2,4,2,5,412,1,237,11281,414,1
4,1,1,1,8,1,32,1,4,32,17,2,4,1,2,3,2,1,398,1,237,11280,400,1
3,1,1,1,3,1,32,1,4,32,17,4,2,1,2,4,2,1,258,1,238,11277,262,1
2,1,1,2,3,3,32,1,11,32,17,4,2,1,2,4,2,1,236,1,237,11269,238,1
3,1,1,1,2,1,32,1,4,32,17,1,2,2,2,4,2,1,258,1,238,11277,262,1
2,1,1,1,8,1,32,1,7,32,17,2,2,1,2,3,2,1,936,1,237,11278,944,1
2,1,1,1,4,1,32,1,3,32,17,4,2,2,2,7,2,1,234,1,237,11278,236,1
4,1,1,1,5,2,32,1,9,32,17,2,6,1,2,7,2,1,1172,2,232,11251,180,1
2,1,2,2,3,3,32,1,5,32,17,4,2,1,2,4,2,1,236,1,237,11269,238,1
5,1,2,3,3,2,32,1,12,32,17,1,1,1,2,7,2,1,250,1,238,11288,254,1
5,1,1,3,3,2,32,1,12,32,17,3,2,1,2,3,2,1,250,1,238,11288,254,1
2,1,1,1,2,2,32,1,10,32,17,4,1,2,2,6,2,1,252,1,238,11298,256,1
4,1,1,1,1,1,32,1,2,32,17,4,1,2,2,99,2,1,239,1,238,11271,244,1
3,1,1,1,3,2,32,1,6,32,17,9,2,1,2,3,2,5,198,1,237,11272,199,1
18,1,1,1,1,4,32,1,7,32,17,4,1,2,1,4,2,1,293,2,232,11251,180,1
