VIV_SEL,HOGAR,ND_TIPO,TD_TIPO,BPCOD,R_SEL,RESUL_H,SEXO,EDAD,AREAM_OCU,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_20,BP1_23,BP1_30,BP1_33,BP1_36_01,BP1_36_02,BP1_36_03,BP1_36_04,BP1_36_05,BP1_36_06,BP1_36_07,BP1_36_08,BP1_36_09,BP1_36_10,BP1_36_11,BP1_36_99,DOMINIO,ESTRATO,EST_DIS,UPM_DIS,CLUSTERS
1,1,2,2,3,2,1,2,31,3,99,19,39,9,2,9,2,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,323,8007,0
1,1,4,5,9,1,1,1,38,3,6,19,39,1,2,2,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,4,324,8113,0
3,1,1,1,2,3,1,1,36,3,5,19,39,1,3,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,324,8057,0
4,1,1,1,6,2,1,2,25,3,1,19,39,4,2,2,2,4,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,322,8041,0
3,1,1,1,8,2,1,2,42,3,9,19,39,1,4,9,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,322,7823,0
2,1,1,1,7,1,1,1,34,3,99,19,39,9,4,9,2,4,2,5,1,1,1,1,0,0,1,0,1,0,0,0,1,4,324,8113,0
1,1,1,1,2,1,1,1,33,3,10,19,39,9,1,2,2,8,2,1,1,0,1,1,1,1,0,0,0,0,0,0,1,3,323,8068,0
5,1,1,1,4,1,1,2,66,3,7,19,39,4,2,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,323,8079,0
1,1,1,1,2,1,1,1,47,3,5,19,39,3,1,2,1,99,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,324,8221,0
4,1,1,1,4,2,1,2,43,3,11,19,39,2,2,2,2,4,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,2,322,8084,0
4,1,1,1,2,1,1,1,22,3,2,19,39,3,1,2,1,99,2,1,1,1,0,0,0,0,0,0,1,0,0,0,1,3,323,8173,0
1,1,1,1,10,2,1,2,67,3,8,19,39,2,2,1,2,7,2,3,1,0,0,0,0,0,0,0,1,0,0,0,1,3,323,7998,0
5,1,2,2,7,1,1,1,57,3,10,19,39,3,4,9,2,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,4,324,8105,0
5,1,1,4,5,5,1,1,98,3,2,19,39,2,1,1,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8124,0
1,1,1,1,2,1,1,1,38,3,9,19,39,2,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,7788,0
2,1,1,1,9,2,1,2,50,3,4,19,39,1,2,1,2,8,2,3,0,0,0,1,0,1,0,0,1,0,0,0,1,4,324,8067,0
4,1,1,1,9,2,1,2,57,3,8,19,39,3,2,2,2,7,2,5,1,1,1,1,1,1,1,1,1,0,0,0,1,3,323,7993,0
1,1,2,5,9,1,1,1,38,3,8,19,39,1,3,2,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,4,324,8113,0
4,1,1,1,7,4,1,2,23,3,9,19,39,2,4,9,2,9,2,1,1,1,1,1,0,0,1,1,1,0,0,0,1,4,324,8091,0
1,1,1,1,2,1,1,1,38,3,3,19,39,3,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,324,8113,0
9,1,1,1,10,2,1,2,54,99,6,19,41,2,2,1,1,99,2,1,1,0,0,0,0,0,0,1,0,0,0,0,3,2,337,8269,0
16,1,1,1,10,1,1,1,57,99,11,19,41,1,2,1,2,7,2,5,0,0,0,0,0,0,0,0,0,0,1,0,3,2,337,8269,0
16,1,1,1,3,1,1,1,57,99,12,19,41,3,1,9,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,3,2,337,8269,0
17,1,1,1,2,1,1,1,60,99,10,19,41,2,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,3,2,337,8269,0
17,1,1,1,3,1,1,1,60,99,9,19,41,3,2,9,2,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,337,8269,0
2,1,1,1,4,1,1,1,41,99,11,19,41,2,2,2,2,6,2,1,0,0,0,0,0,0,0,1,1,0,0,0,3,2,337,8269,0
1,1,1,1,6,2,1,2,33,99,11,19,41,2,3,1,1,99,2,3,1,0,1,1,0,0,0,0,1,0,0,0,3,2,337,8269,0
1,1,1,1,9,1,1,2,74,99,1,19,45,1,2,1,2,4,2,5,0,0,0,0,1,0,0,0,0,0,0,0,2,2,333,8266,0
20,1,1,1,10,1,1,2,41,99,4,19,45,3,2,1,1,99,1,5,1,1,1,1,1,1,1,1,1,0,0,0,2,2,333,8266,0
1,1,1,2,2,1,1,1,51,3,1,19,46,3,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8142,0
2,1,1,1,10,6,1,2,38,3,1,19,46,2,1,1,1,99,2,3,1,0,1,1,0,0,1,0,0,0,0,0,1,3,323,8129,0
2,1,1,3,9,2,1,2,38,3,3,19,46,1,2,1,2,3,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,4,324,8139,0
4,1,1,1,9,2,1,2,58,3,7,19,46,1,2,1,2,7,2,3,0,0,0,0,0,1,0,0,1,0,0,0,1,4,324,8141,0
2,1,1,1,3,2,1,2,70,3,1,19,46,3,2,9,2,99,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,3,323,8154,0
2,1,1,1,2,1,1,1,51,3,3,19,46,3,1,2,2,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,324,8126,0
4,1,1,1,2,1,1,1,56,3,3,19,46,4,2,2,2,3,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,4,324,8185,0
3,1,1,1,4,1,1,2,33,3,12,19,46,4,2,2,2,7,1,5,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8134,0
4,1,1,1,2,2,1,2,45,3,7,19,46,3,1,2,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,323,8146,0
2,1,1,1,5,1,1,1,44,3,9,19,46,3,1,1,2,4,2,1,1,1,1,1,0,0,1,1,1,0,0,0,1,4,324,7794,0
1,1,1,1,3,1,1,2,70,3,5,19,46,3,2,9,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8181,0
1,1,1,1,1,4,1,1,19,3,7,19,46,3,1,2,1,99,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3,323,8165,0
3,1,3,3,10,3,1,1,19,3,10,19,46,3,1,1,2,4,2,3,0,0,0,0,0,0,0,0,1,1,0,0,1,4,324,7957,0
4,1,3,5,8,1,1,2,41,3,11,19,46,1,6,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,324,8126,0
3,1,1,1,9,1,1,2,33,3,7,19,46,2,2,1,2,7,2,5,1,1,1,1,0,1,1,1,1,0,0,0,1,3,323,8134,0
2,1,1,1,3,5,1,2,25,3,6,19,46,3,2,9,2,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,323,8158,0
4,1,1,1,10,1,1,1,41,3,5,19,46,3,1,1,2,4,2,5,0,0,0,0,0,0,0,0,1,0,0,0,1,3,323,8116,0
2,1,1,1,4,6,1,2,38,3,3,19,46,4,2,1,2,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8129,0
2,1,1,1,5,2,1,2,56,3,11,19,46,3,1,1,2,7,2,3,1,0,0,0,0,0,0,0,1,0,0,0,1,2,322,7834,0
1,1,1,1,4,1,1,2,70,3,11,19,46,4,2,2,2,4,2,5,0,0,0,0,0,0,0,0,1,0,0,0,1,3,323,8181,0
2,1,2,3,9,2,1,2,38,3,6,19,46,1,2,1,2,3,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,4,324,8139,0
5,1,1,1,2,2,1,1,39,3,11,19,46,1,5,2,2,6,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,324,8186,0
3,1,1,1,3,3,1,2,33,3,11,19,46,4,2,9,1,99,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8147,0
3,1,2,2,5,2,1,2,48,3,7,19,46,3,1,1,2,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,323,7837,0
3,1,1,2,10,3,1,2,33,3,3,19,46,1,2,1,1,99,1,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8147,0
5,1,2,2,2,2,1,2,27,3,8,19,46,3,5,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,324,8177,0
1,1,2,2,2,1,1,1,51,3,6,19,46,3,1,2,2,5,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,3,323,8142,0
4,1,1,1,10,2,1,2,24,3,5,19,46,2,3,1,2,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8142,0
4,1,1,5,8,1,1,2,41,3,10,19,46,1,6,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,324,8126,0
4,1,1,2,4,1,1,1,65,3,2,19,46,3,2,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,324,8139,0
3,1,1,1,4,1,1,1,31,3,5,19,46,3,2,2,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8187,0
2,1,1,1,5,1,1,1,30,3,6,19,46,3,1,1,2,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,323,8169,0
2,1,1,1,7,2,1,2,49,3,5,19,46,1,4,9,2,9,2,5,0,0,0,0,1,0,0,1,0,0,0,0,1,3,323,8138,0
5,1,1,2,2,2,1,2,27,3,3,19,46,4,4,2,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,324,8177,0
3,1,1,1,7,1,1,1,31,3,4,19,46,2,4,9,2,7,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3,323,8187,0
5,1,1,1,5,2,1,2,28,3,9,19,46,3,1,1,2,4,2,2,0,1,0,1,0,0,1,1,1,0,0,0,1,3,323,8164,0
4,1,1,1,4,1,1,1,30,3,9,19,46,4,2,1,2,4,2,5,0,0,0,0,0,0,0,1,0,0,0,0,1,2,322,8170,0
3,1,1,1,3,1,1,1,31,3,7,19,46,4,1,9,2,3,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8187,0
4,1,3,3,2,3,1,1,18,3,5,19,46,4,1,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8124,0
5,1,1,1,10,1,1,1,31,3,1,19,46,2,1,1,2,4,2,5,0,1,1,0,0,0,0,0,1,0,0,0,1,3,323,8146,0
3,1,1,1,2,1,1,1,31,3,12,19,46,2,1,2,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8187,0
1,1,1,1,9,1,1,2,71,3,4,19,46,2,2,1,2,99,1,3,0,0,0,0,0,1,1,0,0,0,0,0,1,3,323,8158,0
3,1,1,1,1,1,1,1,49,3,8,19,46,1,5,1,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,324,8113,0
5,1,1,1,5,3,1,1,26,3,7,19,46,2,4,1,1,99,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,3,323,8143,0
3,1,1,1,3,2,1,2,41,3,6,19,46,3,2,9,2,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,3,323,8153,0
5,1,2,2,9,1,1,1,72,3,11,19,46,2,2,2,2,9,2,3,1,0,1,0,0,0,0,0,0,0,0,0,1,3,323,8161,0
1,1,1,1,7,1,1,1,36,3,2,19,46,9,9,9,2,9,2,1,0,1,1,1,0,0,0,0,0,0,0,0,1,4,324,8127,0
2,1,1,1,2,1,1,1,63,3,99,19,46,9,1,2,2,3,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3,323,8131,0
3,1,1,1,3,2,1,2,27,3,3,19,46,3,2,9,2,3,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8146,0
2,1,3,3,9,2,1,2,38,3,8,19,46,1,2,1,2,3,2,5,1,0,0,0,0,0,0,0,1,0,0,0,1,4,324,8139,0
1,1,2,2,2,1,1,1,37,3,9,19,46,2,4,2,2,4,2,1,1,1,1,1,0,0,0,1,1,0,0,0,1,3,323,7846,0
5,1,1,1,8,5,1,1,98,3,11,19,46,2,2,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8124,0
4,1,4,5,8,1,1,2,41,3,12,19,46,1,6,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,324,8126,0
4,1,1,1,9,2,1,2,24,3,3,19,46,2,3,2,1,99,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8142,0
1,1,1,1,9,1,1,1,45,3,8,19,46,2,1,1,2,6,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,322,7843,0
4,1,2,2,4,1,1,1,65,3,10,19,46,2,2,2,1,99,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,4,324,8139,0
3,1,1,1,8,3,1,1,22,3,5,19,46,2,4,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8181,0
5,1,1,1,2,4,1,1,23,3,1,19,46,4,1,1,2,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3,323,8148,0
3,1,1,1,5,4,1,2,21,3,1,19,46,3,1,1,2,4,1,5,0,0,0,0,0,1,0,1,0,0,0,0,1,3,323,8162,0
3,1,2,2,10,3,1,2,33,3,1,19,46,1,2,1,1,99,1,3,1,1,1,1,1,1,1,1,1,0,0,0,1,3,323,8147,0
4,1,1,1,2,1,1,1,30,3,9,19,46,3,1,2,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,322,8170,0
1,1,1,1,3,2,1,2,50,3,12,19,46,2,5,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8157,0
2,1,1,1,3,3,1,1,24,3,12,19,46,3,1,9,2,7,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,4,324,8167,0
5,1,1,1,2,2,1,1,46,3,8,19,46,2,1,2,2,3,2,1,1,1,0,0,0,0,1,0,1,0,0,0,1,3,323,8014,0
1,1,2,2,2,3,1,1,20,3,7,19,46,4,1,2,2,4,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,3,323,8149,0
5,1,1,1,3,5,1,1,98,3,6,19,46,3,2,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8124,0
4,1,1,1,8,1,1,1,41,3,12,19,46,2,2,9,2,6,2,1,0,0,0,1,0,1,0,1,0,0,0,0,1,4,324,8177,0
4,1,1,1,13,2,1,2,24,3,8,19,46,2,1,1,2,7,2,3,0,0,1,1,0,0,0,0,1,0,0,0,1,3,323,8142,0
2,1,1,1,9,1,1,1,27,3,7,19,46,1,3,1,2,5,2,3,0,1,0,1,0,0,0,0,0,0,0,0,1,3,323,7932,0
2,1,1,2,2,3,1,2,21,3,4,19,46,3,1,2,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8162,0
3,1,1,1,3,1,1,1,26,3,7,19,46,4,1,9,2,3,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8149,0
1,2,1,1,2,2,1,2,36,3,6,19,46,4,1,2,2,4,2,5,1,0,1,1,0,0,0,0,0,0,0,0,1,2,322,8170,0
5,1,1,1,6,2,1,2,42,3,4,19,46,4,2,2,2,6,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,4,324,8150,0
3,1,1,1,9,2,1,2,70,3,9,19,46,1,2,1,2,4,1,3,0,0,0,1,0,0,0,0,1,0,0,0,1,3,323,8183,0
4,1,1,1,3,1,1,1,30,3,6,19,46,2,1,9,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,322,8170,0
4,1,1,1,8,2,1,1,41,3,4,19,46,2,4,9,2,1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,1,3,323,8135,0
5,1,1,1,2,2,1,2,42,3,3,19,46,3,1,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,324,8150,0
3,1,1,1,7,1,1,1,35,3,5,19,46,2,5,9,2,9,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,4,324,8174,0
3,1,1,2,5,3,1,2,19,3,4,19,46,3,1,1,2,3,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,4,324,7796,0
3,1,1,1,2,2,1,1,37,3,6,19,46,2,1,2,2,4,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,4,324,8126,0
3,1,1,2,5,2,1,2,48,3,12,19,46,2,1,1,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,7837,0
2,1,1,1,2,2,1,1,35,3,3,19,46,4,2,2,2,5,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8180,0
4,1,5,5,8,1,1,2,41,3,12,19,46,1,6,9,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,324,8126,0
5,1,1,1,3,3,1,2,38,3,99,19,46,4,1,9,2,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3,323,8175,0
5,1,1,1,5,2,1,1,39,3,4,19,46,3,1,1,2,6,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,4,324,8186,0
1,1,1,1,11,1,1,1,40,3,6,19,46,1,1,1,1,99,2,2,0,0,1,1,0,0,1,0,0,0,0,0,1,4,324,7869,0
5,1,1,1,1,2,1,1,52,3,3,19,46,4,1,2,1,99,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,323,8082,0
1,1,1,1,9,1,1,1,26,3,2,19,46,2,2,2,2,1,2,3,1,0,0,0,0,0,0,0,1,0,0,0,1,3,323,8180,0
1,1,1,1,8,1,1,1,37,3,11,19,46,2,2,9,1,99,2,1,1,1,1,1,1,0,1,1,1,0,0,0,1,3,323,8179,0
5,1,1,1,2,2,1,1,40,3,1,19,46,4,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8132,0
3,1,1,2,2,2,1,2,54,3,11,19,46,3,1,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,324,8167,0
5,1,1,1,7,2,1,2,27,3,10,19,46,3,8,9,2,9,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,4,324,8177,0
2,1,1,1,6,1,1,1,64,3,8,19,46,1,2,1,2,9,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,323,8173,0
4,1,1,3,2,3,1,1,18,3,4,19,46,3,1,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8124,0
4,1,1,1,3,3,1,1,18,3,1,19,46,1,2,9,2,6,2,5,0,0,1,0,0,0,0,0,1,0,0,0,1,3,323,8124,0
1,1,1,1,2,4,1,2,19,3,1,19,46,2,1,2,2,4,2,1,0,1,1,1,0,0,0,1,0,0,0,0,2,3,334,8259,0
4,1,1,2,2,4,1,2,23,3,10,19,46,4,2,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8183,0
4,1,1,1,9,1,1,1,39,3,11,19,46,2,3,1,2,7,2,5,1,1,0,1,0,1,1,0,0,0,0,0,1,3,323,8152,0
4,1,2,2,2,4,1,2,23,3,12,19,46,4,2,2,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8183,0
3,1,1,1,9,2,1,2,65,3,6,19,46,2,2,1,2,4,2,5,0,0,0,0,0,0,0,0,0,1,0,0,1,3,323,8135,0
2,1,1,1,7,2,1,1,35,3,2,19,46,2,4,9,2,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3,323,8180,0
5,1,1,1,7,1,1,1,58,3,9,19,46,9,9,9,2,6,2,5,0,0,0,0,0,0,0,0,0,0,1,0,1,4,324,8151,0
3,1,1,1,3,4,1,2,55,3,6,19,46,4,2,9,2,6,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,3,323,8165,0
5,1,1,1,3,2,1,1,40,3,3,19,46,4,1,9,2,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3,323,8132,0
2,1,1,1,9,2,1,2,54,3,11,19,46,2,3,1,2,3,1,3,1,0,0,0,1,0,0,0,1,0,0,0,1,3,323,8147,0
1,1,1,2,2,3,1,1,20,3,1,19,46,4,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8149,0
4,1,2,2,9,4,1,2,23,3,12,19,46,2,2,1,2,6,2,3,0,0,0,0,0,1,0,0,1,0,0,0,1,3,323,8183,0
5,1,1,1,10,2,1,2,34,3,12,19,46,3,1,1,2,1,1,3,0,0,1,0,0,1,1,0,1,0,0,0,1,3,323,8155,0
3,1,2,2,2,2,1,2,48,3,8,19,46,2,1,2,1,99,2,1,1,1,1,1,0,0,0,1,0,0,0,0,1,3,323,7772,0
1,1,1,2,9,2,1,2,48,3,5,19,46,1,2,2,2,3,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,4,324,8178,0
1,1,1,1,3,3,1,1,23,3,10,19,46,1,1,9,2,3,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,4,324,8176,0
3,1,1,2,2,2,1,2,48,3,12,19,46,2,1,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,7772,0
4,1,1,2,9,4,1,2,23,3,9,19,46,2,2,1,2,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8183,0
2,1,1,1,4,3,1,2,18,3,11,19,46,4,2,2,2,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,4,324,8176,0
1,1,1,1,3,1,1,1,74,3,9,19,46,3,2,9,2,3,2,5,0,0,1,0,0,0,0,0,0,0,0,0,1,3,323,8123,0
5,1,1,1,9,5,1,1,98,3,6,19,46,3,2,1,2,4,2,5,1,0,0,1,0,0,0,1,0,0,0,0,1,3,323,8124,0
3,1,2,2,3,5,1,2,32,3,10,19,46,3,1,9,2,7,2,1,0,1,1,1,0,1,0,0,1,0,0,0,1,3,323,8152,0
11,1,1,1,8,1,1,2,52,3,1,19,46,9,8,9,2,5,2,1,0,1,1,1,0,0,0,0,0,0,0,0,2,3,334,8258,0
3,1,2,2,2,2,1,2,54,3,12,19,46,4,1,2,2,6,1,5,1,1,1,1,1,1,1,1,1,0,0,0,1,4,324,8167,0
4,1,2,3,2,3,1,1,18,3,9,19,46,4,1,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8124,0
4,1,2,5,8,1,1,2,41,3,11,19,46,1,6,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,324,8126,0
3,1,1,1,10,2,1,2,20,3,12,19,46,3,2,1,1,99,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,323,8115,0
1,1,1,1,5,2,1,2,21,3,11,19,46,3,5,1,2,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,323,8153,0
1,1,2,4,5,3,1,1,20,3,7,19,46,1,1,1,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,7805,0
3,1,2,2,5,3,1,2,19,3,2,19,46,3,1,1,2,3,2,5,1,0,0,0,0,0,0,0,1,0,0,0,1,4,324,7796,0
1,1,2,2,2,3,1,1,23,3,7,19,46,4,1,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,324,8176,0
3,1,1,1,9,1,1,1,66,3,5,19,46,3,2,1,2,7,2,5,0,0,0,0,0,0,0,0,0,0,1,0,1,3,323,8123,0
2,1,2,2,2,3,1,2,21,3,7,19,46,4,1,2,2,4,2,5,1,1,0,0,0,0,0,0,1,0,0,0,1,3,323,8162,0
5,1,1,1,4,1,1,1,55,3,12,19,46,3,2,2,2,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,3,323,8118,0
5,1,1,2,9,1,1,1,72,3,6,19,46,2,2,1,2,9,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8161,0
1,1,1,2,2,3,1,2,29,3,11,19,46,2,4,2,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,322,7842,0
1,1,1,1,7,2,1,2,41,3,7,19,46,9,4,9,2,9,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,323,8129,0
5,1,1,1,2,3,1,2,38,3,4,19,46,9,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8175,0
1,1,1,2,2,3,1,1,23,3,99,19,46,4,1,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,324,8176,0
5,1,1,1,9,1,1,1,52,3,5,19,46,2,2,1,2,7,2,5,0,0,0,1,0,0,0,0,1,0,0,0,1,3,323,8125,0
5,1,1,1,4,2,1,2,59,3,11,19,46,4,2,1,2,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3,323,8137,0
5,1,1,1,4,5,1,1,98,3,4,19,46,3,2,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8124,0
3,1,1,1,2,2,1,2,20,3,7,19,46,4,1,2,2,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,323,8116,0
1,1,1,1,3,1,1,1,56,3,8,19,46,2,1,9,2,3,2,1,0,1,1,1,0,0,0,0,0,0,0,0,1,4,324,8128,0
2,1,1,1,4,3,1,2,24,3,10,19,46,3,2,1,1,99,2,1,1,0,1,1,1,1,0,0,0,0,0,0,1,4,324,8178,0
4,1,1,1,7,1,1,1,53,3,5,19,46,2,9,9,2,9,2,1,1,1,1,1,1,0,1,0,1,0,0,0,1,2,322,8085,0
15,1,1,1,9,1,1,1,50,99,6,19,47,2,2,1,2,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,2,2,331,8252,0
5,1,1,1,9,2,1,2,37,3,10,19,48,2,2,2,2,9,2,3,1,0,1,0,0,0,0,1,0,0,0,0,1,3,323,8195,0
3,1,1,2,10,1,1,1,28,3,12,19,48,2,2,1,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,324,8218,0
2,1,1,2,4,2,1,2,38,3,3,19,48,2,2,2,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,324,8217,0
1,1,1,1,3,4,1,2,18,3,10,19,48,3,2,9,2,3,2,1,1,0,1,0,0,1,1,0,1,0,0,0,1,3,323,8209,0
5,1,1,1,5,1,1,1,50,3,1,19,48,3,1,1,2,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,322,8188,0
3,1,1,1,2,1,1,1,42,3,9,19,48,4,2,2,2,4,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,4,324,8217,0
5,1,1,3,5,1,1,1,19,3,1,19,48,3,1,1,2,6,2,2,9,9,9,9,9,9,9,9,9,9,9,9,1,3,323,8203,0
4,1,1,1,3,2,1,2,37,3,1,19,48,3,4,9,2,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,324,8216,0
5,1,2,2,3,2,1,2,37,3,11,19,48,3,2,9,2,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,322,8211,0
2,1,1,1,3,1,1,2,58,3,11,19,48,3,2,9,2,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,322,8204,0
1,1,1,1,9,2,1,2,19,3,11,19,48,2,8,1,2,6,2,3,1,1,1,1,1,1,1,1,1,0,0,0,1,3,323,8203,0
5,1,1,1,9,1,1,1,50,3,6,19,48,1,2,1,2,9,2,3,0,0,1,0,0,1,0,0,0,0,0,0,1,2,322,8188,0
