VIV_SEL,HOGAR,R_SEL,BPCOD,ND_TIPO,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_7,BP1_8,BP1_20,BP1_21,BP1_28,BP1_33,EST,UPM,CIUDAD,DOM,FAC_DEL,CLUSTERS
5,1,1,4,2,10,20,67,1,1,2,2,1,2,6,2,1,318,6652,31,9,205,0
3,1,3,2,1,8,20,385,1,2,2,1,1,2,5,2,1,317,6654,31,9,65,0
5,1,1,4,1,10,20,67,2,1,2,2,2,2,4,2,1,317,6655,31,9,87,0
1,1,1,4,1,3,20,67,3,1,2,2,1,2,5,2,1,318,6656,31,9,56,0
1,1,1,8,1,12,20,67,2,3,1,2,1,2,5,2,5,318,6656,31,9,56,0
1,1,1,8,2,8,20,67,2,2,1,2,1,2,5,2,5,318,6656,31,9,56,0
1,1,1,8,3,6,20,67,2,3,1,2,1,2,5,2,5,318,6656,31,9,56,0
1,1,1,1,1,1,20,67,4,1,2,1,1,1,4,1,1,318,6657,31,9,71,0
1,1,1,8,1,1,20,67,2,3,1,2,1,2,99,2,5,318,6657,31,9,77,0
2,1,3,4,1,7,20,67,2,1,2,1,1,2,9,2,1,318,6657,31,9,278,0
2,1,3,4,2,9,20,67,2,1,2,1,1,2,6,2,1,318,6657,31,9,278,0
5,1,2,2,1,7,20,67,3,1,2,1,1,2,5,2,1,318,6657,31,9,71,0
1,1,1,4,1,8,20,67,3,1,2,2,1,1,4,2,2,318,6658,31,9,93,0
5,1,3,3,1,10,20,67,4,2,1,1,1,2,5,1,1,318,6658,31,9,52,0
5,1,3,4,1,11,20,67,1,1,2,2,1,2,4,2,1,318,6658,31,9,248,0
5,1,3,8,1,7,20,67,1,3,1,2,1,2,4,2,3,318,6658,31,9,248,0
5,1,3,9,1,7,20,67,1,3,2,2,1,2,4,2,3,318,6658,31,9,248,0
5,1,3,12,1,7,20,67,1,3,2,2,1,2,4,2,3,318,6658,31,9,248,0
5,1,3,3,2,7,20,67,4,2,1,1,2,2,4,2,1,318,6658,31,9,52,0
5,1,3,4,2,9,20,67,2,1,2,2,1,2,4,2,1,318,6658,31,9,248,0
5,1,3,8,2,7,20,67,1,3,1,2,1,2,4,2,3,318,6658,31,9,248,0
5,1,3,9,2,7,20,67,1,3,2,2,1,2,4,2,3,318,6658,31,9,248,0
5,1,3,12,2,7,20,67,1,3,2,2,1,2,4,2,3,318,6658,31,9,248,0
2,1,1,3,1,2,20,87,2,2,2,1,1,2,5,2,1,317,6659,31,9,92,0
4,1,1,4,1,8,20,67,2,1,2,2,1,2,4,2,1,317,6659,31,9,188,0
5,1,2,12,1,4,20,67,2,1,2,2,1,2,4,2,3,318,6660,31,9,200,0
3,1,1,8,1,3,20,67,2,2,1,2,1,2,4,2,5,316,6661,31,9,496,0
4,1,1,6,1,10,20,67,1,4,1,2,1,1,4,2,1,316,6661,31,9,208,0
2,2,1,3,1,12,20,67,4,2,2,1,1,2,4,2,1,317,6662,31,9,75,0
5,1,2,4,1,7,20,67,2,1,2,1,1,2,5,2,1,317,6663,31,9,143,0
2,1,2,8,1,10,20,67,3,2,1,2,2,2,5,2,3,317,6664,31,9,270,0
5,1,2,4,1,5,20,67,2,1,2,1,1,2,4,2,1,317,6664,31,9,130,0
5,1,2,8,1,3,20,67,2,3,1,1,2,1,4,2,3,317,6664,31,9,130,0
1,1,1,8,1,6,20,67,2,2,1,2,1,2,4,2,3,317,6665,31,9,315,0
2,1,3,10,1,9,20,67,3,1,2,2,1,2,1,2,2,317,6665,31,9,258,0
4,1,2,1,1,10,20,67,4,1,2,1,1,1,4,2,1,317,6665,31,9,86,0
4,1,2,4,1,12,20,390,1,6,2,2,2,2,4,2,1,317,6667,31,9,52,0
4,1,2,12,1,2,20,409,1,6,2,1,1,2,4,1,3,317,6667,31,9,52,0
4,1,2,12,2,2,20,409,1,6,2,1,1,2,4,1,3,317,6667,31,9,52,0
4,1,2,12,3,3,20,409,1,6,2,1,1,2,4,2,3,317,6667,31,9,52,0
4,1,2,12,4,3,20,409,1,6,2,1,1,2,4,2,3,317,6667,31,9,52,0
4,1,2,12,5,12,20,67,4,1,2,2,1,2,1,2,3,317,6667,31,9,52,0
3,1,1,2,1,8,20,67,3,1,2,1,1,2,4,2,1,317,6668,31,9,101,0
2,1,2,8,1,1,20,67,1,2,1,1,1,2,99,2,3,317,6669,31,9,148,0
3,2,1,4,1,6,20,67,3,1,2,2,1,2,6,2,3,317,6669,31,9,63,0
5,1,1,4,1,11,20,67,2,1,2,2,1,2,5,2,5,316,6670,31,9,150,0
5,2,2,2,1,6,20,390,2,2,2,1,1,2,3,2,1,317,6671,31,9,41,0
2,1,2,8,1,7,20,67,2,2,1,2,1,2,5,2,5,318,6672,31,9,161,0
4,1,1,4,1,8,20,67,3,1,2,2,1,1,4,2,2,318,6672,31,9,63,0
4,1,1,10,1,8,20,67,3,1,2,2,1,1,4,2,2,318,6672,31,9,63,0
1,1,2,8,1,1,20,67,1,2,1,2,1,2,7,2,3,317,6673,31,9,116,0
1,1,2,8,2,5,20,67,1,2,1,2,1,2,7,2,3,317,6673,31,9,116,0
1,1,2,8,3,10,20,67,1,2,1,2,1,2,7,2,3,317,6673,31,9,116,0
1,1,3,4,1,6,20,67,2,1,2,1,1,2,7,1,2,316,6674,31,9,341,0
4,1,1,7,1,5,20,67,1,2,2,1,1,1,4,1,1,319,6675,31,9,144,0
4,1,3,8,1,10,20,67,1,2,1,1,1,2,4,1,5,318,6676,31,9,180,0
3,1,1,4,1,12,20,67,2,1,2,2,2,2,4,2,1,318,6678,31,9,181,0
2,1,1,2,1,11,20,67,3,1,2,1,1,2,4,2,1,317,6679,31,9,70,0
3,1,1,9,1,4,20,67,2,1,2,2,1,2,4,2,5,317,6679,31,9,59,0
1,1,5,2,1,12,20,67,4,2,2,1,1,2,4,2,1,318,6680,31,9,75,0
1,1,5,3,1,12,20,67,4,2,2,1,1,2,4,2,1,318,6680,31,9,75,0
1,1,5,6,1,1,20,67,2,4,1,2,2,2,4,2,1,318,6680,31,9,404,0
2,1,2,8,1,12,20,67,2,2,1,2,1,2,6,2,3,318,6680,31,9,190,0
3,1,1,4,1,7,20,67,2,1,2,2,1,2,4,2,3,318,6680,31,9,63,0
3,1,1,6,1,9,20,67,9,4,2,1,1,2,7,1,1,318,6680,31,9,63,0
3,1,1,8,1,3,20,67,1,2,1,2,1,1,4,2,5,318,6680,31,9,63,0
5,2,2,1,1,8,20,67,1,2,2,1,1,2,7,2,1,318,6680,31,9,75,0
5,2,2,2,1,2,20,67,3,1,2,1,1,2,4,2,1,318,6680,31,9,75,0
2,1,3,4,1,8,20,67,3,4,2,2,1,2,6,2,1,317,6681,31,9,446,0
4,1,4,2,1,11,20,385,2,1,2,1,1,2,1,2,1,317,6681,31,9,89,0
4,1,4,4,1,4,20,385,1,1,2,2,1,2,1,2,1,317,6681,31,9,374,0
4,1,4,9,1,10,20,385,2,1,2,2,1,2,1,2,3,317,6681,31,9,374,0
4,1,4,12,1,1,20,385,2,1,2,1,1,2,1,2,2,317,6681,31,9,374,0
4,1,4,2,2,9,20,385,1,1,2,1,1,2,1,2,1,317,6681,31,9,89,0
4,1,4,12,2,7,20,67,2,1,2,1,1,2,1,2,3,317,6681,31,9,374,0
5,1,5,1,1,3,20,385,4,1,2,1,1,2,5,1,1,317,6681,31,9,89,0
3,1,1,4,1,10,20,67,2,1,2,1,2,2,8,2,2,317,6682,31,9,252,0
3,1,1,4,2,12,20,67,1,1,2,2,2,2,8,2,2,317,6682,31,9,252,0
5,1,2,2,1,3,20,67,2,1,2,1,1,2,5,2,1,317,6682,31,9,60,0
5,1,2,7,1,7,20,67,3,4,2,2,2,2,5,2,1,317,6682,31,9,129,0
5,1,2,2,2,9,20,67,3,1,2,1,1,2,5,2,1,317,6682,31,9,60,0
2,1,1,9,1,7,20,67,1,8,2,1,1,2,99,1,3,319,6683,31,9,246,0
4,1,1,8,1,1,20,67,9,2,1,2,1,1,4,2,3,319,6683,31,9,76,0
4,1,1,8,2,9,20,67,2,2,1,1,1,2,6,2,5,319,6683,31,9,76,0
2,1,3,12,1,9,20,67,1,8,2,1,1,1,4,2,3,317,6684,31,9,220,0
1,1,5,9,1,5,20,399,2,1,2,2,1,2,6,2,3,316,6685,31,9,427,0
3,1,1,8,1,8,20,399,2,2,2,1,1,2,4,2,5,316,6685,31,9,273,0
4,1,4,4,1,8,20,67,2,6,2,2,2,2,3,2,1,318,6688,31,9,361,0
3,1,2,4,1,3,20,67,1,1,2,1,1,2,1,2,1,317,6689,31,9,197,0
3,1,2,4,2,10,20,67,3,1,2,1,1,2,6,2,1,317,6689,31,9,197,0
3,1,2,4,3,12,20,67,1,1,2,1,1,2,4,2,1,317,6689,31,9,197,0
5,1,1,4,1,10,20,67,3,1,2,2,1,2,6,2,3,317,6689,31,9,114,0
3,1,1,7,1,12,20,375,1,2,2,2,1,2,4,1,1,317,6690,31,9,348,0
5,1,2,2,1,2,20,67,3,1,2,1,1,2,4,2,1,317,6690,31,9,118,0
5,1,2,4,1,10,20,67,3,1,2,2,1,2,4,2,1,317,6690,31,9,231,0
5,1,2,2,2,6,20,67,2,1,2,1,1,2,4,2,1,317,6690,31,9,118,0
1,1,2,4,1,3,20,390,3,1,2,2,1,2,6,2,3,317,6691,31,9,128,0
2,1,2,10,1,5,20,67,2,1,2,1,1,1,4,2,2,317,6692,31,9,144,0
3,1,2,3,1,6,20,67,4,2,1,1,1,2,7,2,1,317,6692,31,9,72,0
5,1,2,4,1,12,20,67,1,6,2,2,1,2,1,2,3,317,6692,31,9,152,0
3,1,1,4,1,11,20,67,1,1,2,2,1,2,9,2,1,318,6693,31,9,203,0
5,1,4,4,1,5,20,67,2,1,2,1,1,2,4,2,3,318,6693,31,9,252,0
2,1,1,6,1,1,20,67,2,4,1,1,1,2,5,1,1,317,6695,31,9,71,0
2,1,1,4,1,5,20,67,2,1,2,1,1,2,4,2,1,318,6696,31,9,223,0
4,1,3,3,1,4,20,375,2,2,2,1,1,2,4,2,1,318,6696,31,9,73,0
5,1,3,2,1,2,9,15,3,1,2,1,1,2,4,2,1,318,6698,31,9,53,0
5,1,3,6,1,4,20,67,2,4,2,1,1,2,4,1,1,318,6698,31,9,211,0
5,1,3,8,1,5,20,67,2,8,1,1,1,2,3,2,5,318,6698,31,9,211,0
4,2,1,7,1,5,20,67,2,2,2,1,1,2,5,2,1,317,6699,31,9,92,0
5,1,1,3,1,5,20,338,1,2,2,1,1,1,4,2,1,317,6699,31,9,91,0
1,1,2,8,1,12,20,390,2,2,1,2,2,1,4,2,3,318,6700,31,9,140,0
3,1,5,4,1,10,20,390,4,1,2,1,1,2,6,2,1,318,6700,31,9,288,0
1,1,1,2,1,7,20,67,4,1,2,1,1,2,3,2,1,318,6701,31,9,67,0
1,1,1,6,1,7,20,67,3,4,2,1,1,2,5,1,1,318,6701,31,9,57,0
1,1,1,7,1,9,20,67,2,4,2,1,1,2,8,2,1,318,6701,31,9,57,0
1,1,1,2,2,9,20,67,4,1,2,1,1,2,4,2,1,318,6701,31,9,67,0
1,1,1,2,3,3,20,67,2,1,2,1,1,2,4,2,1,318,6701,31,9,67,0
5,1,2,8,1,12,20,67,1,2,1,1,1,2,3,2,5,318,6701,31,9,114,0
5,1,1,8,1,7,20,385,2,2,1,1,1,2,1,2,5,316,6702,31,9,140,0
5,1,1,10,1,12,20,385,3,1,2,1,1,2,6,2,2,316,6702,31,9,140,0
1,1,3,8,1,7,20,390,2,2,1,1,1,2,7,1,3,317,6703,31,9,286,0
1,1,3,8,2,11,20,390,2,2,1,1,1,2,7,1,3,317,6703,31,9,286,0
2,1,1,2,1,2,20,390,4,1,2,1,1,2,4,2,1,317,6703,31,9,64,0
2,1,1,2,2,6,20,390,4,1,2,1,1,2,5,2,1,317,6703,31,9,64,0
5,1,1,4,1,7,20,67,2,1,2,1,1,2,4,2,1,317,6703,31,9,64,0
4,1,2,12,1,9,20,67,1,3,2,2,1,2,99,2,2,316,6704,31,9,138,0
4,1,2,13,1,11,20,67,3,3,2,1,1,2,99,2,2,316,6704,31,9,138,0
2,1,1,2,1,6,20,67,3,1,2,1,1,2,6,2,1,317,6705,31,9,71,0
2,1,1,4,1,1,20,67,3,1,2,1,1,2,6,2,1,317,6705,31,9,230,0
2,1,1,2,2,8,20,67,3,1,2,1,1,2,6,2,1,317,6705,31,9,71,0
2,1,1,4,2,4,20,67,2,1,2,1,1,2,4,2,3,317,6705,31,9,230,0
2,1,1,4,3,4,20,67,3,1,2,1,1,2,6,2,1,317,6705,31,9,230,0
5,1,3,9,1,4,20,67,1,8,2,2,2,2,1,2,3,317,6705,31,9,213,0
1,1,2,8,1,11,20,67,1,8,1,2,1,2,4,2,5,318,6706,31,9,133,0
3,1,1,2,1,3,20,67,1,1,2,1,1,2,5,2,1,318,6706,31,9,66,0
3,1,1,4,1,8,20,67,3,1,2,2,1,2,4,2,3,318,6706,31,9,150,0
3,1,1,4,2,12,20,67,3,1,2,2,1,2,3,2,1,318,6706,31,9,150,0
3,1,1,2,1,6,20,67,2,1,2,1,1,2,3,2,1,318,6707,31,9,80,0
5,1,2,2,1,12,20,67,2,1,2,1,1,2,6,2,1,318,6707,31,9,80,0
3,1,1,2,1,8,20,67,2,1,2,1,1,2,4,2,1,317,6708,31,9,96,0
3,1,1,8,1,3,20,157,2,2,1,2,1,2,4,2,5,317,6708,31,9,96,0
2,1,1,2,1,11,20,385,4,2,1,1,2,2,6,2,1,317,6709,31,9,73,0
3,1,2,9,1,9,20,385,1,2,2,1,1,1,4,2,3,317,6709,31,9,143,0
4,1,1,3,1,10,20,385,4,2,1,1,2,2,4,2,9,317,6709,31,9,73,0
2,1,2,2,1,12,20,67,3,1,2,1,1,1,4,2,3,319,6712,31,9,60,0
2,1,2,5,1,12,20,67,3,2,2,1,1,2,8,2,1,319,6712,31,9,126,0
2,1,2,5,2,9,20,67,3,2,2,1,1,1,4,2,3,319,6712,31,9,126,0
5,1,1,2,1,6,20,67,3,1,2,1,1,2,6,2,1,316,6716,31,9,83,0
5,1,1,10,1,10,20,84,2,1,2,1,1,2,6,1,2,316,6716,31,9,85,0
3,1,1,8,1,8,20,67,1,7,1,1,1,2,4,2,1,318,6717,31,9,153,0
1,1,2,8,1,2,20,67,1,2,1,1,2,1,4,2,5,318,6718,31,9,110,0
1,1,2,8,2,4,20,67,1,2,1,1,2,2,4,2,5,318,6718,31,9,110,0
4,1,2,4,1,4,20,67,2,1,2,2,1,2,3,2,1,318,6718,31,9,165,0
2,1,3,4,1,5,20,67,2,1,2,2,1,1,4,2,2,318,6719,31,9,290,0
5,1,2,2,1,4,20,67,3,3,2,1,1,2,6,2,1,318,6719,31,9,74,0
5,1,2,3,1,2,20,67,9,2,2,1,1,2,4,1,1,318,6719,31,9,74,0
1,2,2,6,1,11,20,67,1,4,2,1,1,2,6,2,1,318,6720,31,9,160,0
1,2,2,8,1,9,20,67,1,2,1,2,1,2,4,2,5,318,6720,31,9,160,0
1,2,2,8,2,9,20,67,2,2,1,1,1,2,6,2,5,318,6720,31,9,160,0
1,2,2,8,3,9,20,67,1,2,1,2,1,2,6,2,5,318,6720,31,9,160,0
3,1,1,3,1,6,20,67,2,2,2,1,1,2,6,2,1,318,6720,31,9,79,0
5,1,2,8,1,1,20,385,2,2,1,2,1,2,4,2,5,317,6721,31,9,145,0
1,1,1,4,1,4,20,390,2,1,2,2,1,2,4,2,1,317,6722,31,9,411,0
1,1,1,7,1,11,20,385,2,4,2,1,1,2,4,2,1,317,6722,31,9,411,0
1,1,1,4,2,9,20,67,2,1,2,2,2,2,4,2,1,317,6722,31,9,411,0
3,1,3,2,1,2,20,390,4,1,2,1,1,2,4,2,1,317,6722,31,9,81,0
3,1,3,2,2,7,20,390,4,1,2,1,1,2,4,2,1,317,6722,31,9,81,0
3,1,3,2,3,11,20,390,4,1,2,1,1,2,4,2,1,317,6722,31,9,81,0
4,1,1,4,1,3,20,67,1,1,2,2,2,2,4,2,1,317,6722,31,9,85,0
2,1,1,2,1,9,20,67,3,1,2,1,1,2,4,2,1,318,6723,31,9,68,0
3,1,1,4,1,8,20,67,2,1,2,2,1,2,4,2,1,318,6723,31,9,68,0
3,1,1,5,1,8,20,67,1,1,1,2,1,2,3,2,1,317,6725,31,9,76,0
5,1,2,9,1,11,20,67,1,1,2,1,1,2,6,2,2,317,6725,31,9,144,0
5,1,2,10,1,11,20,67,1,1,2,1,1,2,6,2,2,317,6725,31,9,144,0
5,1,2,9,2,12,20,67,2,1,2,2,1,2,6,2,5,317,6725,31,9,144,0
5,1,2,10,2,12,20,67,2,1,2,2,1,2,6,2,2,317,6725,31,9,144,0
5,1,1,5,1,5,20,385,3,1,1,2,1,2,9,2,2,316,6728,31,9,185,0
1,1,2,3,1,4,20,399,2,2,2,1,1,2,7,1,1,317,6729,31,9,75,0
1,1,2,3,2,6,20,399,2,2,2,1,1,2,7,2,1,317,6729,31,9,75,0
4,1,1,4,1,5,20,67,1,1,2,2,2,2,4,2,1,317,6731,31,9,57,0
1,1,1,1,1,4,20,67,4,1,2,1,1,1,4,2,1,318,6732,31,9,69,0
1,1,1,2,1,1,20,67,4,1,2,1,1,2,3,2,1,318,6732,31,9,69,0
1,1,1,4,1,7,20,67,2,1,2,1,1,2,6,2,3,318,6732,31,9,135,0
1,1,1,2,2,2,20,67,4,1,2,1,1,2,3,2,1,318,6732,31,9,69,0
1,1,1,4,2,12,20,67,1,6,2,2,1,2,6,2,1,318,6732,31,9,135,0
5,1,2,4,1,10,20,67,2,1,2,1,1,2,6,2,3,318,6732,31,9,173,0
5,1,2,4,2,11,20,67,1,1,2,2,1,2,6,2,3,318,6732,31,9,173,0
3,2,1,2,1,11,20,67,4,1,2,1,1,2,7,2,1,317,6733,31,9,72,0
3,3,1,6,1,7,20,67,2,1,1,1,1,2,9,2,1,317,6733,31,9,71,0
3,3,1,9,1,5,20,67,3,2,2,1,1,1,4,2,3,317,6733,31,9,71,0
3,3,1,10,1,5,20,67,3,2,2,1,1,1,4,2,2,317,6733,31,9,71,0
3,3,1,12,1,12,20,67,1,1,2,2,1,2,6,1,3,317,6733,31,9,71,0
3,3,1,12,2,12,20,67,1,1,2,2,1,2,6,1,3,317,6733,31,9,71,0
3,3,1,12,3,11,20,67,2,1,2,2,1,2,6,1,3,317,6733,31,9,71,0
3,3,1,12,4,11,20,67,2,1,2,2,1,2,6,1,3,317,6733,31,9,71,0
3,3,1,12,5,10,20,67,3,1,2,2,1,2,6,1,3,317,6733,31,9,71,0
1,1,1,4,1,9,20,67,2,1,2,2,1,2,6,2,1,317,6735,31,9,127,0
2,1,3,1,1,5,20,385,4,2,1,1,2,1,4,2,1,317,6735,31,9,62,0
4,1,1,8,1,9,20,385,2,2,1,2,2,2,9,2,5,317,6735,31,9,61,0
3,1,4,4,1,3,20,67,3,1,2,1,1,2,5,2,3,317,6736,31,9,472,0
2,1,1,3,1,6,20,67,2,2,2,1,1,1,4,2,1,318,6737,31,9,93,0
3,1,1,3,1,9,20,67,9,2,2,1,1,2,7,2,1,318,6737,31,9,93,0
5,1,2,4,1,5,20,67,1,1,2,2,1,2,6,2,1,318,6737,31,9,274,0
3,1,1,4,1,5,20,67,2,1,2,1,1,2,4,2,1,317,6739,31,9,250,0
4,1,1,2,1,3,20,67,2,1,2,1,1,2,4,2,1,317,6739,31,9,85,0
4,1,4,10,1,1,20,553,3,1,2,1,1,2,3,2,1,316,6742,31,9,260,0
1,1,2,9,1,7,20,67,3,2,2,1,1,1,4,2,3,317,6744,31,9,129,0
3,1,2,3,1,2,20,67,3,2,1,1,2,2,7,2,3,317,6744,31,9,66,0
4,1,3,2,1,10,20,67,1,1,2,1,1,2,4,2,1,317,6744,31,9,66,0
4,1,3,10,1,12,20,67,3,1,2,2,1,2,5,2,2,317,6744,31,9,251,0
5,1,1,4,1,5,20,67,3,1,2,1,1,1,4,2,1,317,6744,31,9,66,0
2,2,2,6,1,8,20,67,1,1,1,2,1,2,5,1,1,318,6745,31,9,100,0
2,2,2,8,1,3,20,67,3,2,1,1,1,2,5,2,3,318,6745,31,9,100,0
4,1,2,2,1,1,20,67,4,1,2,1,1,2,4,2,1,318,6745,31,9,51,0
4,1,2,2,2,4,20,67,4,1,2,1,1,2,4,2,1,318,6745,31,9,51,0
5,1,1,8,1,6,20,67,2,2,1,1,1,2,4,2,5,318,6745,31,9,49,0
5,1,1,8,2,2,20,67,3,2,1,1,1,2,4,2,5,318,6745,31,9,49,0
5,1,1,8,3,1,20,67,1,2,1,1,1,2,4,2,5,318,6745,31,9,49,0
1,1,1,2,1,7,20,67,2,4,2,1,1,2,4,2,1,318,6746,31,9,80,0
1,1,1,4,1,11,20,67,1,1,2,1,1,2,4,1,1,318,6746,31,9,135,0
1,1,1,8,1,2,20,67,2,2,1,1,2,2,4,2,1,318,6746,31,9,135,0
1,1,1,2,2,12,20,67,3,1,2,1,1,2,4,2,1,318,6746,31,9,80,0
4,1,1,4,1,11,20,67,1,1,2,2,1,2,8,2,3,318,6746,31,9,203,0
5,1,2,3,1,2,20,67,3,2,1,1,1,2,3,2,3,318,6746,31,9,80,0
2,1,3,10,1,9,20,157,2,1,2,2,1,2,3,2,2,317,6747,31,9,353,0
3,1,1,4,1,12,20,67,3,1,2,2,1,2,8,2,3,317,6747,31,9,84,0
3,1,2,2,1,12,20,67,9,1,2,1,1,2,4,2,1,318,6748,31,9,63,0
5,1,2,4,1,1,20,390,1,1,2,2,1,2,6,2,1,318,6748,31,9,128,0
5,1,2,5,1,3,20,67,1,1,1,1,1,2,4,2,1,318,6748,31,9,128,0
5,1,2,4,2,4,20,390,3,6,2,2,1,1,4,2,2,318,6748,31,9,128,0
2,1,1,8,1,8,20,350,2,2,1,2,1,2,4,2,5,317,6749,31,9,59,0
5,1,4,4,1,2,20,67,2,3,2,2,2,2,4,2,1,317,6749,31,9,281,0
5,1,1,4,1,4,20,67,4,1,2,1,1,2,4,2,1,317,6751,31,9,75,0
5,1,1,10,1,4,20,67,4,1,2,1,1,2,4,2,2,317,6751,31,9,75,0
3,1,2,4,1,10,20,67,2,1,2,1,1,2,6,2,3,318,6752,31,9,100,0
3,2,1,4,1,8,20,67,2,1,2,2,2,1,4,2,1,318,6752,31,9,58,0
5,1,1,1,1,9,20,67,4,1,1,2,1,1,4,2,5,318,6752,31,9,59,0
1,1,1,4,1,9,7,68,4,1,2,2,1,1,4,1,3,318,6753,31,9,76,0
1,1,1,10,1,12,7,68,3,8,2,2,1,2,9,2,2,318,6753,31,9,76,0
1,1,1,12,1,11,7,68,3,5,2,2,1,1,4,1,2,318,6753,31,9,76,0
1,1,1,4,2,8,7,68,4,1,2,2,1,2,9,1,3,318,6753,31,9,76,0
1,1,1,10,2,10,7,68,2,8,2,2,1,2,9,2,2,318,6753,31,9,76,0
1,1,1,4,3,6,7,68,4,1,2,2,1,2,9,1,3,318,6753,31,9,76,0
1,1,1,10,3,8,7,68,1,8,2,2,1,2,9,2,2,318,6753,31,9,76,0
1,1,1,4,4,1,7,68,4,1,2,2,1,2,9,1,3,318,6753,31,9,76,0
1,1,1,10,4,6,7,68,3,8,2,2,1,2,9,2,2,318,6753,31,9,76,0
1,1,1,10,5,4,7,68,2,8,2,2,1,2,9,2,2,318,6753,31,9,76,0
3,1,1,8,1,10,20,67,1,2,1,2,1,2,9,2,3,318,6753,31,9,206,0
3,1,1,8,2,10,20,67,1,2,1,2,1,2,9,2,3,318,6753,31,9,206,0
3,1,1,8,3,10,20,67,1,3,1,2,1,2,9,2,3,318,6753,31,9,206,0
3,1,1,8,4,9,20,67,1,3,1,2,1,2,9,2,3,318,6753,31,9,206,0
3,1,1,8,5,9,20,67,1,2,1,2,1,2,9,2,3,318,6753,31,9,206,0
2,1,1,4,1,9,20,293,3,9,2,2,2,2,4,1,1,317,6754,31,9,95,0
3,1,1,8,1,9,20,390,2,1,1,2,1,2,4,2,5,317,6755,31,9,92,0
5,1,1,2,1,2,20,67,3,1,2,1,1,2,8,2,1,318,6757,31,9,51,0
1,1,4,4,1,6,20,67,2,1,2,2,1,2,1,2,3,317,6759,31,9,331,0
4,1,1,2,1,8,20,67,2,1,2,1,1,2,4,2,1,317,6759,31,9,66,0
4,1,1,2,2,11,20,67,2,1,2,1,1,2,4,2,1,317,6759,31,9,66,0
1,1,1,8,1,7,20,399,1,2,1,1,1,2,9,2,3,316,6761,31,9,172,0
2,1,3,4,1,11,20,67,3,6,2,2,2,2,7,2,1,317,6762,31,9,228,0
2,1,5,4,1,9,20,67,2,1,2,2,1,2,3,2,1,318,6763,31,9,299,0
4,1,1,2,1,12,20,67,4,1,2,1,1,2,7,2,1,318,6763,31,9,75,0
2,1,5,4,1,1,20,107,2,1,2,2,1,1,4,2,1,317,6764,31,9,403,0
3,1,2,6,1,8,20,67,1,4,1,1,1,1,4,2,1,317,6764,31,9,132,0
3,1,2,10,1,11,20,107,2,1,2,1,1,2,4,1,3,317,6764,31,9,132,0
4,1,2,2,1,9,20,67,2,1,2,1,1,2,4,2,1,317,6764,31,9,67,0
4,1,2,3,1,12,20,107,3,2,2,1,1,2,5,2,1,317,6764,31,9,67,0
4,1,2,2,2,12,20,551,1,1,2,1,1,2,4,2,1,317,6764,31,9,67,0
3,1,1,7,1,7,20,67,1,1,2,1,1,1,4,2,1,317,6765,31,9,78,0
4,1,1,4,1,6,20,115,3,1,2,2,1,2,9,2,2,317,6765,31,9,164,0
2,1,2,10,1,5,20,67,3,1,2,2,1,1,4,2,3,316,6766,31,9,268,0
4,1,1,4,1,6,20,67,2,4,2,2,2,2,5,2,1,316,6766,31,9,178,0
1,1,2,8,1,12,20,67,2,2,1,1,1,2,6,2,5,318,6767,31,9,132,0
1,1,2,8,2,3,20,67,2,2,1,1,1,2,6,2,5,318,6767,31,9,132,0
2,1,1,4,1,2,20,67,3,1,2,1,1,2,5,2,1,318,6767,31,9,66,0
2,1,1,8,1,3,20,67,2,2,1,1,1,2,3,2,5,318,6767,31,9,66,0
3,1,2,4,1,1,20,67,1,1,2,1,1,2,6,2,3,318,6767,31,9,114,0
4,1,2,4,1,8,20,67,1,1,2,1,1,2,6,2,3,318,6767,31,9,131,0
4,1,2,4,2,11,20,67,2,1,2,2,1,2,6,2,3,318,6767,31,9,131,0
5,1,4,4,1,5,20,67,3,4,2,2,2,2,9,2,3,318,6767,31,9,272,0
2,1,1,3,1,8,20,67,2,2,2,1,1,1,4,2,1,317,6768,31,9,84,0
4,1,1,2,1,7,20,67,3,1,2,1,1,2,4,2,1,317,6768,31,9,84,0
1,1,2,4,1,11,20,67,2,1,2,1,1,2,5,2,3,318,6769,31,9,128,0
5,1,3,9,1,5,20,67,2,1,2,2,1,1,4,2,3,318,6769,31,9,192,0
1,1,1,2,1,4,20,67,2,1,1,2,1,2,4,2,5,316,6770,31,9,70,0
1,1,1,2,2,11,20,67,2,1,2,1,1,2,4,2,5,316,6770,31,9,70,0
2,1,1,4,1,11,20,67,3,1,2,2,1,2,1,2,2,317,6772,31,9,141,0
1,1,1,2,1,9,20,67,4,1,2,1,1,2,7,2,1,316,6774,31,9,79,0
3,1,2,10,1,7,20,67,3,2,2,1,1,2,3,2,2,316,6774,31,9,450,0
1,1,2,4,1,7,20,67,2,1,2,2,1,2,8,2,1,317,6775,31,9,156,0
1,1,2,4,2,12,20,67,1,1,2,2,1,2,8,2,1,317,6775,31,9,156,0
1,1,2,4,3,12,20,67,1,1,2,2,1,2,8,2,1,317,6775,31,9,156,0
4,1,1,2,1,8,20,67,3,1,2,1,1,2,7,2,1,317,6775,31,9,77,0
4,1,1,2,2,8,20,67,3,1,2,1,1,2,7,2,1,317,6775,31,9,77,0
