CVE_ENT,CVE_MUN,CVE_MOD,CVE_TIPO,CVE_SUBTIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE,TOTAL_DELITOS,TMODVICC_2017
17,14,1,5,7,0,1,0,0,1,0,0,0,0,0,0,0,2,0
17,14,4,10,11,1,0,1,0,1,1,1,0,1,1,0,1,7,0
17,14,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,14,4,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,14,4,13,14,3,2,1,4,4,1,2,1,3,7,4,0,29,0
17,15,6,15,16,0,0,0,1,0,0,0,0,0,0,0,0,1,0
17,15,6,15,17,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17,15,6,15,18,0,0,0,0,0,1,0,0,0,0,1,0,2,0
17,15,6,15,19,0,0,1,1,1,0,0,1,0,0,1,0,5,0
17,15,6,15,20,0,0,0,0,2,0,0,0,0,0,0,0,2,0
17,15,6,15,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,6,15,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17,15,6,16,16,0,1,1,2,3,0,0,0,1,1,1,0,10,0
17,15,6,16,17,0,0,1,0,0,1,2,0,1,2,1,1,9,0
17,15,6,16,18,0,0,0,0,1,0,1,0,1,0,0,1,4,0
17,15,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,6,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,6,16,10,0,0,1,1,1,3,1,0,0,1,1,1,10,0
17,15,6,16,6,2,2,2,3,4,1,2,1,0,2,2,0,19,0
17,15,7,17,21,0,0,0,0,0,0,0,0,0,2,0,0,2,0
17,15,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,3,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,3,8,6,0,0,3,1,1,3,1,2,5,1,3,0,20,0
17,15,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,3,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,3,9,6,2,2,3,9,2,3,4,2,2,3,6,7,43,0
17,15,2,6,8,3,0,1,1,3,3,2,0,2,1,0,0,13,0
17,15,2,6,9,1,0,0,0,0,0,1,1,0,1,0,1,4,0
17,15,2,6,10,0,1,0,0,0,0,1,0,0,0,1,0,3,0
17,15,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,2,7,10,0,0,1,0,0,0,0,0,1,0,1,0,3,0
17,15,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,0,1,1,0,1,2,1,0,1,0,1,2,1,2,7,18,0
17,15,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,0,3,3,1,0,0,1,3,0,2,0,1,0,0,0,7,0
17,15,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,0,4,6,2,1,1,1,2,0,1,0,0,2,3,2,13,0
17,15,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,1,5,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17,15,4,10,11,5,1,2,2,4,0,8,0,0,1,3,6,27,0
17,15,4,11,12,0,0,0,0,0,0,1,0,0,1,0,0,2,0
17,15,4,12,13,0,0,0,0,0,1,1,0,0,0,1,0,3,0
17,15,4,13,14,10,6,2,4,5,3,5,4,1,8,10,6,54,0
17,16,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,6,15,18,1,0,1,0,0,0,1,0,0,1,0,2,5,0
17,16,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,6,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,6,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,6,16,16,0,1,0,1,0,0,2,1,0,0,0,0,5,0
17,16,6,16,17,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17,16,6,16,18,1,1,1,1,1,0,0,0,0,0,0,1,5,0
17,16,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,6,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,6,16,10,2,1,0,1,1,0,1,0,0,0,1,0,5,0
17,16,6,16,6,1,0,1,1,2,0,0,0,0,0,0,0,4,0
17,16,7,17,21,0,0,1,0,0,1,0,0,0,0,0,0,2,0
17,16,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,3,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,3,8,6,0,1,0,0,2,0,0,1,0,1,0,0,5,0
17,16,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,3,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,3,9,6,0,4,0,1,5,2,1,0,1,2,1,0,17,0
17,16,2,6,8,0,1,0,0,0,0,0,0,0,0,1,0,2,0
17,16,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,2,7,10,0,0,1,0,0,0,0,0,0,0,1,1,3,0
17,16,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
17,16,0,1,1,2,0,1,0,2,0,2,0,0,2,0,1,8,0
17,16,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,0,3,3,0,2,0,0,0,1,0,0,0,0,0,0,3,0
17,16,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,0,4,6,2,1,1,0,0,2,1,0,0,0,0,1,6,0
17,16,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,1,5,7,0,0,0,0,0,2,0,0,0,0,0,0,2,0
17,16,4,10,11,1,0,2,3,2,1,1,1,0,0,0,0,10,0
17,16,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,4,12,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17,16,4,13,14,1,5,3,3,7,3,5,2,2,1,0,2,33,0
17,17,6,15,16,0,1,0,0,0,0,0,1,0,1,0,0,3,0
17,17,6,15,17,2,1,5,4,2,2,0,0,0,1,1,0,16,0
17,17,6,15,18,1,5,0,4,1,4,2,3,1,3,0,0,23,0
17,17,6,15,19,1,0,1,4,1,2,4,0,0,0,0,0,12,0
17,17,6,15,20,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17,17,6,15,10,0,2,0,3,1,2,0,1,0,0,3,0,12,0
17,17,6,15,6,0,0,0,0,0,0,1,7,2,0,0,0,10,0
17,17,6,16,16,2,2,4,8,2,0,2,2,1,4,3,3,31,0
17,17,6,16,17,0,0,0,0,0,2,1,0,0,1,0,1,5,0
17,17,6,16,18,5,2,0,2,1,0,1,1,2,1,1,3,14,0
17,17,6,16,19,1,1,0,1,0,0,0,0,0,0,0,0,2,0
17,17,6,16,20,1,0,0,0,0,0,0,0,0,0,1,0,1,0
17,17,6,16,10,2,8,5,3,3,3,5,4,4,7,3,1,46,0
17,17,6,16,6,9,6,6,7,14,20,6,19,10,4,2,3,97,0
17,17,7,17,21,0,0,0,0,0,1,2,0,0,0,1,1,5,0
17,17,9,15,25,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17,17,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,3,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,3,8,6,7,11,12,7,7,11,5,3,2,13,4,0,75,0
17,17,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,3,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,3,9,6,3,4,6,4,8,6,6,12,10,4,2,9,71,0
17,17,2,6,8,1,3,2,2,4,1,4,2,2,0,0,0,20,0
17,17,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,2,6,10,2,1,1,0,3,3,2,1,0,0,0,1,12,0
17,17,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,2,7,10,4,5,0,1,2,2,0,0,0,0,1,4,15,0
17,17,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,0,0,0,1,3,2,2,2,0,1,4,5,2,0,0,21,0
17,17,0,1,1,2,5,4,5,2,3,2,3,6,6,8,5,49,0
17,17,0,2,2,0,0,1,0,0,0,1,0,0,1,0,0,3,0
17,17,0,3,3,4,0,4,2,6,2,2,0,1,3,3,2,25,0
17,17,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,0,4,6,5,0,6,7,7,1,1,11,15,6,4,6,64,0
17,17,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,1,5,7,0,2,0,1,2,1,1,1,0,0,1,1,10,0
17,17,4,10,11,7,7,14,19,13,8,9,18,10,9,14,8,129,0
17,17,4,11,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17,17,4,12,13,0,0,2,2,0,3,1,2,3,2,1,2,18,0
17,17,4,13,14,21,19,25,17,9,34,17,15,25,23,24,10,218,0
17,18,6,15,16,1,1,0,1,0,0,0,0,0,1,0,0,3,0
17,18,6,15,17,7,6,3,5,4,3,2,4,6,1,1,3,38,0
17,18,6,15,18,6,2,7,3,5,7,9,6,5,6,2,11,63,0
17,18,6,15,19,3,3,3,4,4,3,0,2,1,8,3,3,34,0
17,18,6,15,20,12,7,3,3,5,4,2,8,2,7,6,5,52,0
17,18,6,15,10,5,2,2,5,4,5,0,3,5,3,0,3,32,0
17,18,6,15,6,2,3,3,1,0,0,1,1,1,0,1,1,12,0
17,18,6,16,16,9,12,4,14,10,12,11,10,9,9,9,8,108,0
17,18,6,16,17,4,3,5,5,4,6,5,5,6,2,1,4,46,0
17,18,6,16,18,25,16,21,16,22,26,23,24,21,20,14,28,231,0
17,18,6,16,19,0,1,0,0,2,0,1,1,0,3,0,0,8,0
17,18,6,16,20,1,1,0,0,0,3,2,0,0,0,1,0,7,0
17,18,6,16,10,14,12,12,10,9,8,3,10,6,13,12,8,103,0
17,18,6,16,6,15,12,25,14,15,17,20,29,14,29,24,15,214,0
17,18,7,17,21,1,0,1,0,0,1,2,3,1,0,3,0,11,0
17,18,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,9,15,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17,18,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,3,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,3,8,6,9,8,5,5,9,3,2,7,2,4,1,1,47,0
17,18,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,3,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,3,9,6,12,7,17,9,6,14,11,20,6,13,10,7,120,0
17,18,2,6,8,1,4,2,2,2,1,2,2,3,1,2,0,21,0
17,18,2,6,9,1,1,0,0,0,0,0,2,1,0,0,1,5,0
17,18,2,6,10,0,1,3,1,0,0,1,0,1,1,1,1,10,0
17,18,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,2,7,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17,18,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,2,7,10,0,1,0,0,0,0,1,1,1,0,0,2,6,0
17,18,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,0,0,0,4,1,3,12,3,4,4,4,9,5,4,1,50,0
17,18,0,1,1,14,23,14,9,13,8,5,10,13,15,8,8,126,0
17,18,0,2,2,0,0,1,0,0,0,0,1,0,1,0,0,3,0
17,18,0,3,3,6,5,6,3,7,6,2,10,5,7,9,4,64,0
17,18,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,0,4,6,4,3,4,6,4,6,3,5,3,6,8,2,50,0
17,18,5,14,15,0,0,0,0,0,1,0,0,1,0,0,0,2,0
17,18,1,5,7,1,0,1,4,1,2,4,1,1,2,0,1,17,0
17,18,4,10,11,21,15,29,20,17,23,12,22,16,36,17,17,224,0
17,18,4,11,12,0,0,1,0,0,1,0,0,0,0,0,0,2,0
17,18,4,12,13,2,2,3,5,4,1,1,0,0,4,0,0,20,0
17,18,4,13,14,31,32,46,26,53,40,41,43,36,43,28,32,420,0
17,33,6,15,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17,33,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,6,15,18,0,0,0,0,0,1,0,2,0,0,1,0,4,0
17,33,6,15,19,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17,33,6,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,6,15,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17,33,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,6,16,16,1,0,0,0,0,0,0,1,0,2,1,0,4,0
17,33,6,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,6,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,6,16,19,0,1,1,0,0,0,0,0,0,0,0,0,2,0
17,33,6,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,6,16,10,0,0,2,0,0,1,0,1,2,1,0,1,8,0
17,33,6,16,6,1,0,0,0,0,0,1,0,0,2,0,0,3,0
17,33,7,17,21,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17,33,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,3,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,3,8,6,1,0,2,1,0,1,3,3,1,2,2,1,16,0
17,33,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,3,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,3,9,6,0,1,1,0,1,0,0,0,2,1,0,0,6,0
17,33,2,6,8,0,0,0,0,0,2,1,0,2,0,0,0,5,0
17,33,2,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17,33,2,6,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0
17,33,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,2,7,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17,33,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,5,0
17,33,0,1,1,0,1,1,0,0,1,1,1,2,3,1,1,12,0
17,33,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,0,3,3,0,1,0,0,1,0,1,1,0,0,1,0,5,0
17,33,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,0,4,6,0,0,0,0,0,1,0,0,0,0,0,1,2,0
17,33,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,1,5,7,0,1,0,0,0,0,0,0,0,1,0,0,2,0
17,33,4,10,11,1,0,1,0,1,0,1,0,3,1,5,0,12,0
17,33,4,11,12,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17,33,4,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,4,13,14,1,4,2,1,10,4,2,1,2,5,6,3,40,0
17,19,6,15,16,0,0,0,1,1,0,0,0,0,0,0,0,2,0
17,19,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,6,15,18,0,1,1,1,0,0,0,0,0,1,0,0,4,0
17,19,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,6,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,6,15,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17,19,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,6,16,16,0,1,0,0,1,1,1,1,0,0,1,0,6,0
17,19,6,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,6,16,18,1,0,1,4,1,0,0,0,1,0,1,2,10,0
17,19,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,6,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,6,16,10,0,2,0,1,1,2,0,1,0,0,3,0,10,0
17,19,6,16,6,0,0,0,1,0,1,0,1,3,0,0,1,7,0
17,19,7,17,21,0,0,0,0,0,0,0,0,0,1,1,0,2,0
17,19,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
